project_id$museum_name$year$visitors$source$notes,,,,,,,,
0$1$2$3$4$5,,,,,,,,
mm.domus.NE031$Stephenson Railway Museum$2013$37211$VisitBritain$,,17.3,Free,Free,20,001-50,0,
mm.domus.NE031$Stephenson Railway Museum$2014$37894$VisitBritain$,,17.3,Free,Free,20,001-50,0,
mm.domus.NE031$Stephenson Railway Museum$2015$44457$VisitBritain$,,17.3,Free,Free,20,001-50,0,
mm.domus.NE032$Sunderland Museum and Winter Gardens$2011$329737$VisitBritain$,E,-3.7,Free,Free,Over 200,0,,
mm.domus.NE032$Sunderland Museum and Winter Gardens$2012$302190$VisitBritain$,E,-3.7,Free,Free,Over 200,0,,
mm.domus.NE032$Sunderland Museum and Winter Gardens$2013$341845$VisitBritain$,E,-3.7,Free,Free,Over 200,0,,
mm.domus.NE032$Sunderland Museum and Winter Gardens$2014$334802$VisitBritain$,E,-3.7,Free,Free,Over 200,0,,
mm.domus.NE032$Sunderland Museum and Winter Gardens$2015$322412$VisitBritain$,E,-3.7,Free,Free,Over 200,0,,
mm.domus.NE035$Washington F Pit (Seasonal)$2011$DK$VisitBritain$,,31.5,Free,Free,10,000 or less,,
mm.domus.NE035$Washington F Pit (Seasonal)$2012$1126$VisitBritain$,,31.5,Free,Free,10,000 or less,,
mm.domus.NE035$Washington F Pit (Seasonal)$2013$1022$VisitBritain$,,31.5,Free,Free,10,000 or less,,
mm.domus.NE035$Washington F Pit (Seasonal)$2014$1044$VisitBritain$,,31.5,Free,Free,10,000 or less,,
mm.domus.NE035$Washington F Pit (Seasonal)$2015$1373$VisitBritain$,,31.5,Free,Free,10,000 or less,,
mm.domus.NE041$Guisborough Museum$2011$1241$VisitBritain$,,-27.4,Free,Free,10,000 or less,,
mm.domus.NE041$Guisborough Museum$2012$DK$VisitBritain$,,-27.4,Free,Free,10,000 or less,,
mm.domus.NE041$Guisborough Museum$2013$DK$VisitBritain$,,-27.4,Free,Free,10,000 or less,,
mm.domus.NE041$Guisborough Museum$2014$1366$VisitBritain$,,-27.4,Free,Free,10,000 or less,,
mm.domus.NE041$Guisborough Museum$2015$992$VisitBritain$,,-27.4,Free,Free,10,000 or less,,
mm.domus.NE052$Durham Castle$2011$12766$VisitBritain$,E,65.9,Paid,5.00 to 7.49,20,001-50,0,
mm.domus.NE052$Durham Castle$2012$DK$VisitBritain$,E,65.9,Paid,5.00 to 7.49,20,001-50,0,
mm.domus.NE052$Durham Castle$2013$16355$VisitBritain$,E,65.9,Paid,5.00 to 7.49,20,001-50,0,
mm.domus.NE052$Durham Castle$2014$17356$VisitBritain$,E,65.9,Paid,5.00 to 7.49,20,001-50,0,
mm.domus.NE052$Durham Castle$2015$28799$VisitBritain$,E,65.9,Paid,5.00 to 7.49,20,001-50,0,
mm.domus.NE056$Hatton Gallery$2011$23630$VisitBritain$,,-18.9,Free,Free,20,001-50,0,
mm.domus.NE056$Hatton Gallery$2012$DK$VisitBritain$,,-18.9,Free,Free,20,001-50,0,
mm.domus.NE056$Hatton Gallery$2013$28163$VisitBritain$,,-18.9,Free,Free,20,001-50,0,
mm.domus.NE056$Hatton Gallery$2014$36361$VisitBritain$,,-18.9,Free,Free,20,001-50,0,
mm.domus.NE056$Hatton Gallery$2015$29489$VisitBritain$,,-18.9,Free,Free,20,001-50,0,
mm.domus.NE064$Woodhorn, Museum and Northumberland Archives$2011$69587$VisitBritain$,,137.9,Free,Free,Over 200,0,
mm.domus.NE064$Woodhorn, Museum and Northumberland Archives$2012$75263$VisitBritain$,,137.9,Free,Free,Over 200,0,
mm.domus.NE064$Woodhorn, Museum and Northumberland Archives$2013$DK$VisitBritain$,,137.9,Free,Free,Over 200,0,
mm.domus.NE064$Woodhorn, Museum and Northumberland Archives$2014$85263$VisitBritain$,,137.9,Free,Free,Over 200,0,
mm.domus.NE064$Woodhorn, Museum and Northumberland Archives$2015$202851$VisitBritain$,,137.9,Free,Free,Over 200,0,
mm.domus.NE068$Corbridge Roman Town (Hadrian's Wall)$2011$16759$VisitBritain$,,16.3,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NE068$Corbridge Roman Town (Hadrian's Wall)$2012$15159$VisitBritain$,,16.3,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NE068$Corbridge Roman Town (Hadrian's Wall)$2013$15162$VisitBritain$,,16.3,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NE068$Corbridge Roman Town (Hadrian's Wall)$2014$13849$VisitBritain$,,16.3,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NE068$Corbridge Roman Town (Hadrian's Wall)$2015$16112$VisitBritain$,,16.3,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NE071$Lindisfarne Castle$2011$96847$VisitBritain$,,2,Paid,5.00 to 7.49,50,001-100,0,
mm.domus.NE071$Lindisfarne Castle$2012$89154$VisitBritain$,,2,Paid,5.00 to 7.49,50,001-100,0,
mm.domus.NE071$Lindisfarne Castle$2013$84340$VisitBritain$,,2,Paid,5.00 to 7.49,50,001-100,0,
mm.domus.NE071$Lindisfarne Castle$2014$89370$VisitBritain$,,2,Paid,5.00 to 7.49,50,001-100,0,
mm.domus.NE071$Lindisfarne Castle$2015$91191$VisitBritain$,,2,Paid,5.00 to 7.49,50,001-100,0,
mm.domus.NE072$Washington Old Hall$2011$17880$VisitBritain$,,-29.1,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NE072$Washington Old Hall$2012$DK$VisitBritain$,,-29.1,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NE072$Washington Old Hall$2013$15360$VisitBritain$,,-29.1,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NE072$Washington Old Hall$2014$16760$VisitBritain$,,-29.1,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NE072$Washington Old Hall$2015$11885$VisitBritain$,,-29.1,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NE073$Wallington House, Gardens & Estate$2011$217197$VisitBritain$,,7,Paid,10.00 or over,Over 200,0,
mm.domus.NE073$Wallington House, Gardens & Estate$2012$192130$VisitBritain$,,7,Paid,10.00 or over,Over 200,0,
mm.domus.NE073$Wallington House, Gardens & Estate$2013$184812$VisitBritain$,,7,Paid,10.00 or over,Over 200,0,
mm.domus.NE073$Wallington House, Gardens & Estate$2014$202457$VisitBritain$,,7,Paid,10.00 or over,Over 200,0,
mm.domus.NE073$Wallington House, Gardens & Estate$2015$216628$VisitBritain$,,7,Paid,10.00 or over,Over 200,0,
mm.domus.NE074$Cragside House, Gardens and Estate.$2011$208777$VisitBritain$,,7.2,Paid,10.00 or over,Over 200,0,
mm.domus.NE074$Cragside House, Gardens and Estate.$2012$201639$VisitBritain$,,7.2,Paid,10.00 or over,Over 200,0,
mm.domus.NE074$Cragside House, Gardens and Estate.$2013$202617$VisitBritain$,,7.2,Paid,10.00 or over,Over 200,0,
mm.domus.NE074$Cragside House, Gardens and Estate.$2014$216099$VisitBritain$,,7.2,Paid,10.00 or over,Over 200,0,
mm.domus.NE074$Cragside House, Gardens and Estate.$2015$231614$VisitBritain$,,7.2,Paid,10.00 or over,Over 200,0,
mm.domus.NE075$George Stephenson's Birthplace$2011$6432$VisitBritain$,,-21.3,Paid,Charge - DK,10,000 or less,,
mm.domus.NE075$George Stephenson's Birthplace$2012$5478$VisitBritain$,,-21.3,Paid,Charge - DK,10,000 or less,,
mm.domus.NE075$George Stephenson's Birthplace$2013$5882$VisitBritain$,,-21.3,Paid,Charge - DK,10,000 or less,,
mm.domus.NE075$George Stephenson's Birthplace$2014$5656$VisitBritain$,,-21.3,Paid,Charge - DK,10,000 or less,,
mm.domus.NE075$George Stephenson's Birthplace$2015$4451$VisitBritain$,,-21.3,Paid,Charge - DK,10,000 or less,,
mm.domus.NE077$Cherryburn: Thomas Bewick Birthplace Museum$2011$14697$VisitBritain$,,-21.5,Paid,Charge - DK,10,000 or less,,
mm.domus.NE077$Cherryburn: Thomas Bewick Birthplace Museum$2012$DK$VisitBritain$,,-21.5,Paid,Charge - DK,10,000 or less,,
mm.domus.NE077$Cherryburn: Thomas Bewick Birthplace Museum$2013$13395$VisitBritain$,,-21.5,Paid,Charge - DK,10,000 or less,,
mm.domus.NE077$Cherryburn: Thomas Bewick Birthplace Museum$2014$12303$VisitBritain$,,-21.5,Paid,Charge - DK,10,000 or less,,
mm.domus.NE077$Cherryburn: Thomas Bewick Birthplace Museum$2015$9662$VisitBritain$,,-21.5,Paid,Charge - DK,10,000 or less,,
mm.domus.NE078$Housesteads Roman Fort$2011$82303$VisitBritain$,,2.8,Paid,5.00 to 7.49,100,001-200,0,
mm.domus.NE078$Housesteads Roman Fort$2012$76371$VisitBritain$,,2.8,Paid,5.00 to 7.49,100,001-200,0,
mm.domus.NE078$Housesteads Roman Fort$2013$91786$VisitBritain$,,2.8,Paid,5.00 to 7.49,100,001-200,0,
mm.domus.NE078$Housesteads Roman Fort$2014$104511$VisitBritain$,,2.8,Paid,5.00 to 7.49,100,001-200,0,
mm.domus.NE078$Housesteads Roman Fort$2015$107468$VisitBritain$,,2.8,Paid,5.00 to 7.49,100,001-200,0,
mm.domus.NE082$Ormesby Hall$2011$21072$VisitBritain$,,-46.3,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NE082$Ormesby Hall$2012$DK$VisitBritain$,,-46.3,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NE082$Ormesby Hall$2013$15499$VisitBritain$,,-46.3,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NE082$Ormesby Hall$2014$12585$VisitBritain$,,-46.3,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NE082$Ormesby Hall$2015$6752$VisitBritain$,,-46.3,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW003$Astley Cheetham Art Gallery$2011$16011$VisitBritain$,,-45.2,Free,Free,10,000 or less,,
mm.domus.NW003$Astley Cheetham Art Gallery$2012$5273$VisitBritain$,,-45.2,Free,Free,10,000 or less,,
mm.domus.NW003$Astley Cheetham Art Gallery$2013$147$VisitBritain$,,-45.2,Free,Free,10,000 or less,,
mm.domus.NW003$Astley Cheetham Art Gallery$2014$936$VisitBritain$,,-45.2,Free,Free,10,000 or less,,
mm.domus.NW003$Astley Cheetham Art Gallery$2015$513$VisitBritain$,,-45.2,Free,Free,10,000 or less,,
mm.domus.NW004$Portland Basin Museum$2011$86438$VisitBritain$,,5.2,Free,Free,100,001-200,0,
mm.domus.NW004$Portland Basin Museum$2012$92338$VisitBritain$,,5.2,Free,Free,100,001-200,0,
mm.domus.NW004$Portland Basin Museum$2013$101672$VisitBritain$,,5.2,Free,Free,100,001-200,0,
mm.domus.NW004$Portland Basin Museum$2014$109344$VisitBritain$,,5.2,Free,Free,100,001-200,0,
mm.domus.NW004$Portland Basin Museum$2015$115040$VisitBritain$,,5.2,Free,Free,100,001-200,0,
mm.domus.NW007$Astley Green Colliery Museum$2011$7000$VisitBritain$,E,14.3,Free,Free,10,000 or less,,
mm.domus.NW007$Astley Green Colliery Museum$2012$6525$VisitBritain$,E,14.3,Free,Free,10,000 or less,,
mm.domus.NW007$Astley Green Colliery Museum$2013$6000$VisitBritain$,E,14.3,Free,Free,10,000 or less,,
mm.domus.NW007$Astley Green Colliery Museum$2014$7000$VisitBritain$,E,14.3,Free,Free,10,000 or less,,
mm.domus.NW007$Astley Green Colliery Museum$2015$8000$VisitBritain$,E,14.3,Free,Free,10,000 or less,,
mm.domus.NW016$Bolton Steam Museum$2011$3396$VisitBritain$,,-6.2,Free,Free,10,000 or less,,
mm.domus.NW016$Bolton Steam Museum$2012$3899$VisitBritain$,,-6.2,Free,Free,10,000 or less,,
mm.domus.NW016$Bolton Steam Museum$2013$3063$VisitBritain$,,-6.2,Free,Free,10,000 or less,,
mm.domus.NW016$Bolton Steam Museum$2014$4330$VisitBritain$,,-6.2,Free,Free,10,000 or less,,
mm.domus.NW016$Bolton Steam Museum$2015$4060$VisitBritain$,,-6.2,Free,Free,10,000 or less,,
mm.domus.NW018$Stockport Art Gallery$2011$13108$VisitBritain$,,14,Free,Free,10,001-20,0,
mm.domus.NW018$Stockport Art Gallery$2012$10750$VisitBritain$,,14,Free,Free,10,001-20,0,
mm.domus.NW018$Stockport Art Gallery$2013$DK$VisitBritain$,,14,Free,Free,10,001-20,0,
mm.domus.NW018$Stockport Art Gallery$2014$13634$VisitBritain$,,14,Free,Free,10,001-20,0,
mm.domus.NW018$Stockport Art Gallery$2015$15545$VisitBritain$,,14,Free,Free,10,001-20,0,
mm.domus.NW021$Tullie House Museum and Art Gallery$2011$246349$VisitBritain$,,-16.8,Paid,7.50 to 9.99,Over 200,0,,
mm.domus.NW021$Tullie House Museum and Art Gallery$2012$232389$VisitBritain$,,-16.8,Paid,7.50 to 9.99,Over 200,0,,
mm.domus.NW021$Tullie House Museum and Art Gallery$2013$DK$VisitBritain$,,-16.8,Paid,7.50 to 9.99,Over 200,0,,
mm.domus.NW021$Tullie House Museum and Art Gallery$2014$276830$VisitBritain$,,-16.8,Paid,7.50 to 9.99,Over 200,0,,
mm.domus.NW021$Tullie House Museum and Art Gallery$2015$230225$VisitBritain$,,-16.8,Paid,7.50 to 9.99,Over 200,0,,
mm.domus.NW023$Kendal Museum$2011$10902$VisitBritain$,,-4.7,Paid,Under 3.00,10,001-20,0,
mm.domus.NW023$Kendal Museum$2012$11253$VisitBritain$,,-4.7,Paid,Under 3.00,10,001-20,0,
mm.domus.NW023$Kendal Museum$2013$15469$VisitBritain$,,-4.7,Paid,Under 3.00,10,001-20,0,
mm.domus.NW023$Kendal Museum$2014$14131$VisitBritain$,,-4.7,Paid,Under 3.00,10,001-20,0,
mm.domus.NW023$Kendal Museum$2015$13470$VisitBritain$,,-4.7,Paid,Under 3.00,10,001-20,0,
mm.domus.NW024$Museum of Lakeland Life$2011$DK$VisitBritain$,,-6.8,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW024$Museum of Lakeland Life$2012$DK$VisitBritain$,,-6.8,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW024$Museum of Lakeland Life$2013$8756$VisitBritain$,,-6.8,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW024$Museum of Lakeland Life$2014$10515$VisitBritain$,,-6.8,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW024$Museum of Lakeland Life$2015$9796$VisitBritain$,,-6.8,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW025$Abbot Hall Art Gallery$2011$DK$VisitBritain$,,-3.8,Paid,5.00 to 7.49,20,001-50,0,
mm.domus.NW025$Abbot Hall Art Gallery$2012$DK$VisitBritain$,,-3.8,Paid,5.00 to 7.49,20,001-50,0,
mm.domus.NW025$Abbot Hall Art Gallery$2013$19462$VisitBritain$,,-3.8,Paid,5.00 to 7.49,20,001-50,0,
mm.domus.NW025$Abbot Hall Art Gallery$2014$22140$VisitBritain$,,-3.8,Paid,5.00 to 7.49,20,001-50,0,
mm.domus.NW025$Abbot Hall Art Gallery$2015$21306$VisitBritain$,,-3.8,Paid,5.00 to 7.49,20,001-50,0,
mm.domus.NW026$Cheshire Military Museum$2011$DK$VisitBritain$,E,-3.6,Paid,3.01 to 4.99,10,001-20,0,
mm.domus.NW026$Cheshire Military Museum$2012$DK$VisitBritain$,E,-3.6,Paid,3.01 to 4.99,10,001-20,0,
mm.domus.NW026$Cheshire Military Museum$2013$DK$VisitBritain$,E,-3.6,Paid,3.01 to 4.99,10,001-20,0,
mm.domus.NW026$Cheshire Military Museum$2014$14000$VisitBritain$,E,-3.6,Paid,3.01 to 4.99,10,001-20,0,
mm.domus.NW026$Cheshire Military Museum$2015$13500$VisitBritain$,E,-3.6,Paid,3.01 to 4.99,10,001-20,0,
mm.domus.NW031$Ellenroad Engine House$2011$3000$VisitBritain$,E,0,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW031$Ellenroad Engine House$2012$3100$VisitBritain$,E,0,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW031$Ellenroad Engine House$2013$3000$VisitBritain$,E,0,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW031$Ellenroad Engine House$2014$3000$VisitBritain$,E,0,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW031$Ellenroad Engine House$2015$3000$VisitBritain$,E,0,Paid,5.00 to 7.49,10,000 or less,,
mm.domus.NW033$Congleton Museum$2011$1970$VisitBritain$,,6.3,Free,Free,10,000 or less,,
mm.domus.NW033$Congleton Museum$2012$688$VisitBritain$,,6.3,Free,Free,10,000 or less,,
mm.domus.NW033$Congleton Museum$2013$1720$VisitBritain$,,6.3,Free,Free,10,000 or less,,
mm.domus.NW033$Congleton Museum$2014$1950$VisitBritain$,,6.3,Free,Free,10,000 or less,,
mm.domus.NW033$Congleton Museum$2015$2073$VisitBritain$,,6.3,Free,Free,10,000 or less,,
mm.domus.NW035$The Museum of Lancashire$2011$14270$VisitBritain$,,-26.7,Free,Free,20,001-50,0,
mm.domus.NW035$The Museum of Lancashire$2012$34668$VisitBritain$,,-26.7,Free,Free,20,001-50,0,
mm.domus.NW035$The Museum of Lancashire$2013$31037$VisitBritain$,,-26.7,Free,Free,20,001-50,0,
mm.domus.NW035$The Museum of Lancashire$2014$40581$VisitBritain$,,-26.7,Free,Free,20,001-50,0,
mm.domus.NW035$The Museum of Lancashire$2015$29738$VisitBritain$,,-26.7,Free,Free,20,001-50,0,
mm.domus.NW056$Greater Manchester Police Museum & Archives$2011$10203$VisitBritain$,E,21.9,Free,Free,10,001-20,0,
mm.domus.NW056$Greater Manchester Police Museum & Archives$2012$10041$VisitBritain$,E,21.9,Free,Free,10,001-20,0,
mm.domus.NW056$Greater Manchester Police Museum & Archives$2013$8701$VisitBritain$,E,21.9,Free,Free,10,001-20,0,
mm.domus.NW056$Greater Manchester Police Museum & Archives$2014$13968$VisitBritain$,E,21.9,Free,Free,10,001-20,0,
mm.domus.NW056$Greater Manchester Police Museum & Archives$2015$17031$VisitBritain$,E,21.9,Free,Free,10,001-20,0,
mm.domus.NW057$Haworth Art Gallery (Tiffany Glass)$2011$DK$VisitBritain$,,43.2,Free,Free,20,001-50,0,
mm.domus.NW057$Haworth Art Gallery (Tiffany Glass)$2012$DK$VisitBritain$,,43.2,Free,Free,20,001-50,0,
mm.domus.NW057$Haworth Art Gallery (Tiffany Glass)$2013$14056$VisitBritain$,,43.2,Free,Free,20,001-50,0,
mm.domus.NW057$Haworth Art Gallery (Tiffany Glass)$2014$15043$VisitBritain$,,43.2,Free,Free,20,001-50,0,
mm.domus.NW057$Haworth Art Gallery (Tiffany Glass)$2015$21542$VisitBritain$,,43.2,Free,Free,20,001-50,0,
mm.domus.NW070$Museum of Science and Industry (MOSI)$2011$852000$VisitBritain$,,2.4,Free,Free,Over 200,0,,
mm.domus.NW070$Museum of Science and Industry (MOSI)$2012$682000$VisitBritain$,,2.4,Free,Free,Over 200,0,,
mm.domus.NW070$Museum of Science and Industry (MOSI)$2013$657763$VisitBritain$,,2.4,Free,Free,Over 200,0,,
mm.domus.NW070$Museum of Science and Industry (MOSI)$2014$680881$VisitBritain$,,2.4,Free,Free,Over 200,0,,
mm.domus.NW070$Museum of Science and Industry (MOSI)$2015$697290$VisitBritain$,,2.4,Free,Free,Over 200,0,,
mm.domus.NW074$Towneley Hall Art Gallery and Museum$2011$62066$VisitBritain$,E,0,Paid,3.01 to 4.99,50,001-100,0,
mm.domus.NW074$Towneley Hall Art Gallery and Museum$2012$50000$VisitBritain$,E,0,Paid,3.01 to 4.99,50,001-100,0,
mm.domus.NW074$Towneley Hall Art Gallery and Museum$2013$DK$VisitBritain$,E,0,Paid,3.01 to 4.99,50,001-100,0,
mm.domus.NW074$Towneley Hall Art Gallery and Museum$2014$70000$VisitBritain$,E,0,Paid,3.01 to 4.99,50,001-100,0,
mm.domus.NW074$Towneley Hall Art Gallery and Museum$2015$70000$VisitBritain$,E,0,Paid,3.01 to 4.99,50,001-100,0,
mm.domus.NW093$The Museum of Wigan$2011$DK$VisitBritain$,E,0,Free,Free,20,001-50,0,
mm.domus.NW093$The Museum of Wigan$2012$DK$VisitBritain$,E,0,Free,Free,20,001-50,0,
mm.domus.NW093$The Museum of Wigan$2013$DK$VisitBritain$,E,0,Free,Free,20,001-50,0,
mm.domus.NW093$The Museum of Wigan$2014$24000$VisitBritain$,E,0,Free,Free,20,001-50,0,
mm.domus.NW093$The Museum of Wigan$2015$24000$VisitBritain$,E,0,Free,Free,20,001-50,0,
mm.domus.NW099$Tate Liverpool$2011$583412$VisitBritain$,,11.7,Free,Free,Over 200,0,,
mm.domus.NW099$Tate Liverpool$2012$620124$VisitBritain$,,11.7,Free,Free,Over 200,0,,
mm.domus.NW099$Tate Liverpool$2013$583118$VisitBritain$,,11.7,Free,Free,Over 200,0,,
mm.domus.NW099$Tate Liverpool$2014$560855$VisitBritain$,,11.7,Free,Free,Over 200,0,,
mm.domus.NW099$Tate Liverpool$2015$626410$VisitBritain$,,11.7,Free,Free,Over 200,0,,
mm.domus.NW101$Walker Art Gallery$2011$240376$VisitBritain$,,-4.6,Free,Free,Over 200,0,,
mm.domus.NW101$Walker Art Gallery$2012$337799$VisitBritain$,,-4.6,Free,Free,Over 200,0,,
mm.domus.NW101$Walker Art Gallery$2013$237451$VisitBritain$,,-4.6,Free,Free,Over 200,0,,
mm.domus.NW101$Walker Art Gallery$2014$252042$VisitBritain$,,-4.6,Free,Free,Over 200,0,,
mm.domus.NW101$Walker Art Gallery$2015$240531$VisitBritain$,,-4.6,Free,Free,Over 200,0,,
mm.domus.NW102$Lady Lever Art Gallery$2011$188304$VisitBritain$,,-4.5,Free,Free,Over 200,0,,
mm.domus.NW102$Lady Lever Art Gallery$2012$200759$VisitBritain$,,-4.5,Free,Free,Over 200,0,,
mm.domus.NW102$Lady Lever Art Gallery$2013$184730$VisitBritain$,,-4.5,Free,Free,Over 200,0,,
mm.domus.NW102$Lady Lever Art Gallery$2014$221663$VisitBritain$,,-4.5,Free,Free,Over 200,0,,
mm.domus.NW102$Lady Lever Art Gallery$2015$211641$VisitBritain$,,-4.5,Free,Free,Over 200,0,,
mm.domus.NW103$Merseyside Maritime Museum$2011$883295$VisitBritain$,,4.9,Free,Free,Over 200,0,,
mm.domus.NW103$Merseyside Maritime Museum$2012$845709$VisitBritain$,,4.9,Free,Free,Over 200,0,,
mm.domus.NW103$Merseyside Maritime Museum$2013$622516$VisitBritain$,,4.9,Free,Free,Over 200,0,,
mm.domus.NW103$Merseyside Maritime Museum$2014$631711$VisitBritain$,,4.9,Free,Free,Over 200,0,,
mm.domus.NW103$Merseyside Maritime Museum$2015$662494$VisitBritain$,,4.9,Free,Free,Over 200,0,,
mm.domus.NW104$Sudley House$2011$66851$VisitBritain$,,-16,Free,Free,20,001-50,0,
mm.domus.NW104$Sudley House$2012$65140$VisitBritain$,,-16,Free,Free,20,001-50,0,
mm.domus.NW104$Sudley House$2013$55750$VisitBritain$,,-16,Free,Free,20,001-50,0,
mm.domus.NW104$Sudley House$2014$55010$VisitBritain$,,-16,Free,Free,20,001-50,0,
mm.domus.NW104$Sudley House$2015$46194$VisitBritain$,,-16,Free,Free,20,001-50,0,
mm.domus.NW105$Museum of Liverpool$2011$667526$VisitBritain$,,5.6,Free,Free,Over 200,0,,
mm.domus.NW105$Museum of Liverpool$2012$1011056$VisitBritain$,,5.6,Free,Free,Over 200,0,,
mm.domus.NW105$Museum of Liverpool$2013$756582$VisitBritain$,,5.6,Free,Free,Over 200,0,,
mm.domus.NW105$Museum of Liverpool$2014$707405$VisitBritain$,,5.6,Free,Free,Over 200,0,,
mm.domus.NW105$Museum of Liverpool$2015$747263$VisitBritain$,,5.6,Free,Free,Over 200,0,,
mm.domus.NW106$Smithills Hall$2011$7677$VisitBritain$,,140.8,Free,Free,10,001-20,0,
mm.domus.NW106$Smithills Hall$2012$6298$VisitBritain$,,140.8,Free,Free,10,001-20,0,
mm.domus.NW106$Smithills Hall$2013$7980$VisitBritain$,,140.8,Free,Free,10,001-20,0,
mm.domus.NW106$Smithills Hall$2014$7532$VisitBritain$,,140.8,Free,Free,10,001-20,0,
mm.domus.NW106$Smithills Hall$2015$18135$VisitBritain$,,140.8,Free,Free,10,001-20,0,
mm.domus.NW110$Hall i' th' Wood Museum$2011$1419$VisitBritain$,,15.4,Free,Free,10,000 or less,,
mm.domus.NW110$Hall i' th' Wood Museum$2012$3553$VisitBritain$,,15.4,Free,Free,10,000 or less,,
mm.domus.NW110$Hall i' th' Wood Museum$2013$4109$VisitBritain$,,15.4,Free,Free,10,000 or less,,
mm.domus.NW110$Hall i' th' Wood Museum$2014$3292$VisitBritain$,,15.4,Free,Free,10,000 or less,,
mm.domus.NW110$Hall i' th' Wood Museum$2015$3800$VisitBritain$,,15.4,Free,Free,10,000 or less,,
mm.domus.NW114$Museum of Transport Greater Manchester$2011$12540$VisitBritain$,,-1.9,Paid,3.01 to 4.99,10,001-20,0,
mm.domus.NW114$Museum of Transport Greater Manchester$2012$16358$VisitBritain$,,-1.9,Paid,3.01 to 4.99,10,001-20,0,
mm.domus.NW114$Museum of Transport Greater Manchester$2013$16839$VisitBritain$,,-1.9,Paid,3.01 to 4.99,10,001-20,0,
mm.domus.NW114$Museum of Transport Greater Manchester$2014$17538$VisitBritain$,,-1.9,Paid,3.01 to 4.99,10,001-20,0,
mm.domus.NW114$Museum of Transport Greater Manchester$2015$17197$VisitBritain$,,-1.9,Paid,3.01 to 4.99,10,001-20,0,
mm.domus.NW120$The Ruskin Museum$2011$11687$VisitBritain$,,9.1,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NW120$The Ruskin Museum$2012$11836$VisitBritain$,,9.1,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NW120$The Ruskin Museum$2013$11784$VisitBritain$,,9.1,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NW120$The Ruskin Museum$2014$10404$VisitBritain$,,9.1,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NW120$The Ruskin Museum$2015$11346$VisitBritain$,,9.1,Paid,5.00 to 7.49,10,001-20,0,
mm.domus.NW140$Senhouse Roman Museum$2011$9372$VisitBritain$,,-9.1,Paid,3.01 to 4.99,10,000 or less,,
mm.domus.NW140$Senhouse Roman Museum$2012$10328$VisitBritain$,,-9.1,Paid,3.01 to 4.99,10,000 or less,,
mm.domus.NW140$Senhouse Roman Museum$2013$9723$VisitBritain$,,-9.1,Paid,3.01 to 4.99,10,000 or less,,
mm.domus.NW140$Senhouse Roman Museum$2014$9707$VisitBritain$,,-9.1,Paid,3.01 to 4.99,10,000 or less,,
mm.domus.NW140$Senhouse Roman Museum$2015$8822$VisitBritain$,,-9.1,Paid,3.01 to 4.99,10,000 or less,,
mm.domus.NW145$Manchester Museum$2011$360472$VisitBritain$,,6.4,Free,Free,Over 200,0,,
mm.domus.NW145$Manchester Museum$2012$365820$VisitBritain$,,6.4,Free,Free,Over 200,0,,
mm.domus.NW145$Manchester Museum$2013$398962$VisitBritain$,,6.4,Free,Free,Over 200,0,,
mm.domus.NW145$Manchester Museum$2014$426517$VisitBritain$,,6.4,Free,Free,Over 200,0,,
mm.domus.NW145$Manchester Museum$2015$453970$VisitBritain$,,6.4,Free,Free,Over 200,0,,
mm.domus.NW146$Jodrell Bank Discovery Centre$2011$66954$VisitBritain$,,4.8,Paid,5.00 to 7.49,100,001-200,0,
mm.domus.NW146$Jodrell Bank Discovery Centre$2012$DK$VisitBritain$,,4.8,Paid,5.00 to 7.49,100,001-200,0,
mm.domus.NW146$Jodrell Bank Discovery Centre$2013$DK$VisitBritain$,,4.8,Paid,5.00 to 7.49,100,001-200,0,
