museum_id	country_gss	country_name	region_gss	region_name
mm.domus.SE278	E92000001	England	E12000008	South East
mm.domus.NW024	E92000001	England	E12000002	North West
mm.domus.SE213	E92000001	England	E12000008	South East
mm.domus.WM057	E92000001	England	E12000005	West Midlands
mm.aim.1036	E92000001	England	E12000007	London
mm.fcm.041	E92000001	England	E12000006	East of England
mm.fcm.045	NA	NA	NA	NA
mm.domus.WA040	W92000004	Wales	W92000004	Wales
mm.misc.035	E92000001	England	E12000003	Yorkshire and The Humber
mm.misc.036	E92000001	England	E12000006	East of England
mm.domus.WA044	W92000004	Wales	W92000004	Wales
mm.misc.031	E92000001	England	E12000005	West Midlands
mm.domus.WA046	W92000004	Wales	W92000004	Wales
mm.aim.0528	E92000001	England	E12000005	West Midlands
mm.aim.0527	E92000001	England	E12000002	North West
mm.domus.WA049	W92000004	Wales	W92000004	Wales
mm.misc.038	E92000001	England	E12000009	South West
mm.domus.SE328	E92000001	England	E12000006	East of England
mm.aim.0521	E92000001	England	E12000002	North West
mm.misc.251	E92000001	England	E12000009	South West
mm.domus.EM021	E92000001	England	E12000004	East Midlands
mm.aim.1031	E92000001	England	E12000002	North West
mm.domus.EM039	E92000001	England	E12000004	East Midlands
mm.domus.EM037	E92000001	England	E12000004	East Midlands
mm.domus.EM036	E92000001	England	E12000004	East Midlands
mm.domus.EM035	E92000001	England	E12000004	East Midlands
mm.domus.EM034	E92000001	England	E12000004	East Midlands
mm.domus.EM033	E92000001	England	E12000004	East Midlands
mm.domus.EM032	E92000001	England	E12000004	East Midlands
mm.domus.EM031	E92000001	England	E12000004	East Midlands
mm.domus.EM030	E92000001	England	E12000004	East Midlands
mm.domus.SE251	E92000001	England	E12000008	South East
mm.misc.101	E92000001	England	E12000009	South West
mm.domus.SE253	E92000001	England	E12000006	East of England
mm.domus.SE252	E92000001	England	E12000008	South East
mm.misc.104	E92000001	England	E12000004	East Midlands
mm.misc.105	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SE257	E92000001	England	E12000008	South East
mm.domus.SE256	E92000001	England	E12000006	East of England
mm.domus.SE259	E92000001	England	E12000008	South East
mm.domus.SE258	E92000001	England	E12000008	South East
mm.hha.155	S92000003	Scotland	S92000003	Scotland
mm.hha.154	S92000003	Scotland	S92000003	Scotland
mm.hha.153	S92000003	Scotland	S92000003	Scotland
mm.domus.SE402	E92000001	England	E12000006	East of England
mm.hha.150	E92000001	England	E12000001	North East
mm.ace.1250	E92000001	England	E12000006	East of England
mm.ace.1251	E92000001	England	E12000006	East of England
mm.ace.1252	E92000001	England	E12000006	East of England
mm.ace.1253	E92000001	England	E12000003	Yorkshire and The Humber
mm.ace.1254	E92000001	England	E12000007	London
mm.ace.1255	E92000001	England	E12000002	North West
mm.ace.1256	E92000001	England	E12000009	South West
mm.ace.1257	E92000001	England	E12000003	Yorkshire and The Humber
mm.ace.1258	E92000001	England	E12000007	London
mm.ace.1259	E92000001	England	E12000008	South East
mm.domus.SE405	E92000001	England	E12000008	South East
mm.domus.EM023	E92000001	England	E12000004	East Midlands
mm.aim.0188	E92000001	England	E12000007	London
mm.aim.0639	E92000001	England	E12000007	London
mm.domus.SE407	E92000001	England	E12000006	East of England
mm.aim.0181	E92000001	England	E12000006	East of England
mm.domus.WM138	E92000001	England	E12000005	West Midlands
mm.domus.WM139	E92000001	England	E12000005	West Midlands
mm.domus.WM134	E92000001	England	E12000005	West Midlands
mm.aim.0179	E92000001	England	E12000004	East Midlands
mm.domus.WM136	E92000001	England	E12000005	West Midlands
mm.domus.WM137	E92000001	England	E12000005	West Midlands
mm.domus.WM130	E92000001	England	E12000005	West Midlands
mm.domus.WM131	E92000001	England	E12000005	West Midlands
mm.domus.WM132	E92000001	England	E12000005	West Midlands
mm.wiki.330	E92000001	England	E12000009	South West
mm.aim.1326	E92000001	England	E12000008	South East
mm.domus.SW192	E92000001	England	E12000009	South West
mm.aim.1322	E92000001	England	E12000009	South West
mm.hha.033	E92000001	England	E12000009	South West
mm.aim.0951	E92000001	England	E12000008	South East
mm.aim.1329	E92000001	England	E12000005	West Midlands
mm.domus.SC028	S92000003	Scotland	S92000003	Scotland
mm.domus.SC029	S92000003	Scotland	S92000003	Scotland
mm.domus.SC020	S92000003	Scotland	S92000003	Scotland
mm.domus.SC021	S92000003	Scotland	S92000003	Scotland
mm.domus.SC022	S92000003	Scotland	S92000003	Scotland
mm.domus.SC023	S92000003	Scotland	S92000003	Scotland
mm.domus.SC024	S92000003	Scotland	S92000003	Scotland
mm.domus.SC025	S92000003	Scotland	S92000003	Scotland
mm.domus.SC026	S92000003	Scotland	S92000003	Scotland
mm.domus.SC027	S92000003	Scotland	S92000003	Scotland
mm.aim.0456	E92000001	England	E12000002	North West
mm.aim.0981	E92000001	England	E12000002	North West
mm.aim.0983	E92000001	England	E12000004	East Midlands
mm.domus.WM018	E92000001	England	E12000005	West Midlands
mm.aim.0459	E92000001	England	E12000008	South East
mm.wiki.481	S92000003	Scotland	S92000003	Scotland
mm.wiki.480	S92000003	Scotland	S92000003	Scotland
mm.wiki.483	S92000003	Scotland	S92000003	Scotland
mm.wiki.485	S92000003	Scotland	S92000003	Scotland
mm.wiki.484	S92000003	Scotland	S92000003	Scotland
mm.wiki.487	S92000003	Scotland	S92000003	Scotland
mm.wiki.486	S92000003	Scotland	S92000003	Scotland
mm.wiki.489	S92000003	Scotland	S92000003	Scotland
mm.wiki.488	S92000003	Scotland	S92000003	Scotland
mm.wiki.243	E92000001	England	E12000004	East Midlands
mm.wiki.242	E92000001	England	E12000002	North West
mm.wiki.241	E92000001	England	E12000002	North West
mm.wiki.240	E92000001	England	E12000002	North West
mm.domus.SC158	S92000003	Scotland	S92000003	Scotland
mm.domus.SC159	S92000003	Scotland	NA	NA
mm.wiki.245	E92000001	England	E12000004	East Midlands
mm.domus.SC154	S92000003	Scotland	S92000003	Scotland
mm.domus.WM001	E92000001	England	E12000005	West Midlands
mm.domus.WM002	E92000001	England	E12000005	West Midlands
mm.domus.WM003	E92000001	England	E12000005	West Midlands
mm.domus.SC150	S92000003	Scotland	S92000003	Scotland
mm.domus.SC151	S92000003	Scotland	S92000003	Scotland
mm.domus.SC152	S92000003	Scotland	S92000003	Scotland
mm.domus.SC153	S92000003	Scotland	S92000003	Scotland
mm.domus.SE326	E92000001	England	E12000008	South East
mm.wiki.468	S92000003	Scotland	S92000003	Scotland
mm.wiki.462	S92000003	Scotland	S92000003	Scotland
mm.wiki.461	S92000003	Scotland	S92000003	Scotland
mm.wiki.460	S92000003	Scotland	S92000003	Scotland
mm.wiki.467	S92000003	Scotland	S92000003	Scotland
mm.wiki.466	S92000003	Scotland	S92000003	Scotland
mm.wiki.464	S92000003	Scotland	S92000003	Scotland
mm.aim.1071	S92000003	Scotland	S92000003	Scotland
mm.aim.1076	E92000001	England	E12000004	East Midlands
mm.hha.058	E92000001	England	E12000009	South West
mm.wiki.104	E92000001	England	E12000003	Yorkshire and The Humber
mm.aim.0858	S92000003	Scotland	S92000003	Scotland
mm.misc.258	E92000001	England	E12000001	North East
mm.misc.264	E92000001	England	E12000006	East of England
mm.domus.EM028	E92000001	England	E12000004	East Midlands
mm.domus.WM121	E92000001	England	E12000005	West Midlands
mm.New.62	S92000003	Scotland	S92000003	Scotland
mm.wiki.067	E92000001	England	E12000004	East Midlands
mm.wiki.066	E92000001	England	E12000004	East Midlands
mm.wiki.065	E92000001	England	E12000004	East Midlands
mm.wiki.064	E92000001	England	E12000004	East Midlands
mm.wiki.063	E92000001	England	E12000002	North West
mm.wiki.062	E92000001	England	E12000002	North West
mm.wiki.061	E92000001	England	E12000002	North West
mm.wiki.060	E92000001	England	E12000002	North West
mm.hha.059	E92000001	England	E12000009	South West
mm.wiki.069	E92000001	England	E12000004	East Midlands
mm.mgs.384	S92000003	Scotland	S92000003	Scotland
mm.misc.259	E92000001	England	E12000007	London
mm.mgs.386	S92000003	Scotland	S92000003	Scotland
mm.domus.SE529	E92000001	England	E12000008	South East
mm.domus.SE528	E92000001	England	E12000008	South East
mm.aim.1246	E92000001	England	E12000009	South West
mm.ace.1237	E92000001	England	E12000004	East Midlands
mm.domus.SE523	E92000001	England	E12000007	London
mm.domus.SE522	E92000001	England	E12000007	London
mm.domus.SE521	E92000001	England	E12000007	London
mm.domus.SE520	E92000001	England	E12000007	London
mm.domus.SE527	E92000001	England	E12000008	South East
mm.domus.SE526	E92000001	England	E12000008	South East
mm.domus.SE525	E92000001	England	E12000008	South East
mm.domus.SE524	E92000001	England	E12000007	London
mm.ace.1135	E92000001	England	E12000007	London
mm.domus.EM110	E92000001	England	E12000004	East Midlands
mm.ace.1134	E92000001	England	E12000007	London
mm.domus.SE273	E92000001	England	E12000006	East of England
mm.domus.YH009	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH008	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SE272	E92000001	England	E12000008	South East
mm.domus.YH005	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH004	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH007	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH006	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH001	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SE271	E92000001	England	E12000006	East of England
mm.domus.YH003	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH002	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SE270	E92000001	England	E12000008	South East
mm.mgs.388	S92000003	Scotland	S92000003	Scotland
mm.domus.EM076	E92000001	England	E12000004	East Midlands
mm.mgs.389	S92000003	Scotland	S92000003	Scotland
mm.musa.374	E92000001	England	E12000005	West Midlands
mm.musa.316	E92000001	England	E12000002	North West
mm.musa.376	W92000004	Wales	W92000004	Wales
mm.musa.371	E92000001	England	E12000008	South East
mm.domus.SE275	E92000001	England	E12000007	London
mm.musa.373	E92000001	England	E12000007	London
mm.musa.372	E92000001	England	E12000005	West Midlands
mm.domus.SE274	E92000001	England	E12000007	London
mm.musa.379	E92000001	England	E12000002	North West
mm.domus.NW036	E92000001	England	E12000002	North West
mm.domus.SE416	E92000001	England	E12000008	South East
mm.domus.SE415	E92000001	England	E12000008	South East
mm.domus.SE414	E92000001	England	E12000006	East of England
mm.domus.SE413	E92000001	England	E12000008	South East
mm.domus.NW033	E92000001	England	E12000002	North West
mm.domus.SE411	E92000001	England	E12000008	South East
mm.domus.NW031	E92000001	England	E12000002	North West
mm.aim82NM.015	E92000001	England	E12000009	South West
mm.aim82NM.014	E92000001	England	E12000009	South West
mm.aim82NM.017	E92000001	England	E12000009	South West
mm.aim82NM.016	E92000001	England	E12000009	South West
mm.aim82NM.011	E92000001	England	E12000009	South West
mm.aim82NM.010	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SE419	E92000001	England	E12000008	South East
mm.domus.SE418	E92000001	England	E12000006	East of England
mm.domus.SE371	E92000001	England	E12000008	South East
mm.misc.010	E92000001	England	E12000008	South East
mm.domus.SE078	E92000001	England	E12000008	South East
mm.domus.SE375	E92000001	England	E12000006	East of England
mm.musa.083	E92000001	England	E12000008	South East
mm.New.101	W92000004	Wales	W92000004	Wales
mm.musa.081	E92000001	England	E12000008	South East
mm.hha.192	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.hha.031	E92000001	England	E12000009	South West
mm.hha.032	E92000001	England	E12000009	South West
mm.New.176	E92000001	England	E12000006	East of England
mm.New.177	E92000001	England	E12000006	East of England
mm.New.174	E92000001	England	E12000008	South East
mm.New.175	E92000001	England	E12000008	South East
mm.New.172	E92000001	England	E12000006	East of England
mm.New.173	E92000001	England	E12000003	Yorkshire and The Humber
mm.New.170	E92000001	England	E12000008	South East
mm.New.171	E92000001	England	E12000006	East of England
mm.fcm.239	E92000001	England	E12000006	East of England
mm.domus.SE483	E92000001	England	E12000008	South East
mm.hha.053	E92000001	England	E12000009	South West
mm.aim.1090	E92000001	England	E12000002	North West
mm.New.178	E92000001	England	E12000006	East of England
mm.New.179	E92000001	England	E12000006	East of England
mm.domus.SE074	E92000001	England	E12000006	East of England
mm.New.108	E92000001	England	E12000008	South East
mm.domus.SE484	E92000001	England	E12000007	London
mm.aim.1091	E92000001	England	E12000007	London
mm.misc.069	E92000001	England	E12000005	West Midlands
mm.domus.SE084	E92000001	England	E12000008	South East
mm.domus.SE085	E92000001	England	E12000008	South East
mm.domus.SE087	E92000001	England	E12000008	South East
mm.domus.SE080	E92000001	England	E12000006	East of England
mm.domus.SE081	E92000001	England	E12000008	South East
mm.domus.SE082	E92000001	England	E12000007	London
mm.domus.SE083	E92000001	England	E12000007	London
mm.domus.SE088	E92000001	England	E12000007	London
mm.mald.028	W92000004	Wales	W92000004	Wales
mm.musa.158	W92000004	Wales	W92000004	Wales
mm.domus.SE485	E92000001	England	E12000006	East of England
mm.ace.324	E92000001	England	E12000004	East Midlands
mm.mald.020	W92000004	Wales	W92000004	Wales
mm.musa.157	E92000001	England	E12000007	London
mm.ace.327	E92000001	England	E12000004	East Midlands
mm.musa.151	NA	NA	NA	NA
mm.mald.024	W92000004	Wales	W92000004	Wales
mm.mald.027	W92000004	Wales	W92000004	Wales
mm.mald.026	W92000004	Wales	W92000004	Wales
mm.fcm.124	E92000001	England	E12000006	East of England
mm.fcm.120	S92000003	Scotland	S92000003	Scotland
mm.domus.SC238	S92000003	Scotland	S92000003	Scotland
