project_id	OA_GSS	country_name	region_gss	region_name	lad16_gss	lad16_name	OA_GSS	RUC_CODE
mm.domus.SE099	E00160674	England	E12000008	South East	E07000225	Chichester	E00160674	C1
mm.fcm.098	E00136123	England	E12000006	East of England	E07000147	North Norfolk	E00136123	D1
mm.domus.YH161	E00066691	England	E12000003	Yorkshire and The Humber	E06000012	North East Lincolnshire	E00066691	C1
mm.domus.SE375	E00090710	England	E12000006	East of England	E07000008	Cambridge	E00090710	C1
mm.aim.0342	E00078989	England	E12000006	East of England	E06000031	Peterborough	E00078989	F1
mm.musa.138	E00172813	England	E12000009	South West	E06000052	Cornwall	E00172813	C1
mm.wiki.100	E00065254	England	E12000003	Yorkshire and The Humber	E06000011	East Riding of Yorkshire	E00065254	E1
mm.domus.NI035	N00001663	Northern Ireland	N92000002	Northern Ireland	N09000008	Mid and East Antrim	N00001663	NA
mm.domus.SW118	E00166001	England	E12000009	South West	E07000189	South Somerset	E00166001	E1
mm.domus.NW043	E00129837	England	E12000002	North West	E07000128	Wyre	E00129837	C1
mm.domus.SE289	E00124618	England	E12000008	South East	E07000113	Swale	E00124618	C1
mm.domus.EM097	E00144769	England	E12000004	East Midlands	E07000176	Rushcliffe	E00144769	E1
mm.hha.154	S00095714	Scotland	S92000003	Scotland	S12000026	Scottish Borders	S00095714	NA
mm.domus.NI029	N00002991	Northern Ireland	N92000002	Northern Ireland	N09000006	Fermanagh and Omagh	N00002991	NA
mm.domus.SE021	E00015166	England	E12000007	London	E09000022	Lambeth	E00015166	A1
mm.wiki.111	E00106652	England	E12000008	South East	E07000062	Hastings	E00106652	C1
mm.fcm.100	S00121337	Scotland	S92000003	Scotland	S12000020	Moray	S00121337	NA
mm.domus.SE077	E00171576	England	E12000008	South East	E07000112	Shepway	E00171576	C1
mm.hha.187	W00005906	Wales	W92000004	Wales	W06000014	Vale of Glamorgan	W00005906	E1
mm.domus.SE288	E00089329	England	E12000008	South East	E07000004	Aylesbury Vale	E00089329	F1
mm.domus.WM061	E00072390	England	E12000005	West Midlands	E06000021	Stoke-on-Trent	E00072390	C1
mm.hha.044	E00104141	England	E12000009	South West	E07000052	West Dorset	E00104141	F1
mm.ace.1157	E00116992	England	E12000008	South East	E07000091	New Forest	E00116992	D1
mm.mgs.292	S00092484	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00092484	NA
mm.musa.140	E00086836	England	E12000008	South East	E06000045	Southampton	E00086836	C1
mm.domus.WM003	E00164380	England	E12000005	West Midlands	E07000236	Redditch	E00164380	F1
mm.aim.0350	E00136810	England	E12000006	East of England	E07000149	South Norfolk	E00136810	F1
mm.aim.0351	E00167385	England	E12000008	South East	E06000035	Medway	E00167385	C1
mm.ace.1233	E00115932	England	E12000008	South East	E07000088	Gosport	E00115932	C1
mm.domus.SE438	NA	NA	NA	NA	NA	NA	NA	NA
mm.wiki.101	E00066096	England	E12000003	Yorkshire and The Humber	E06000011	East Riding of Yorkshire	E00066096	E1
mm.mgs.415	S00112958	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00112958	NA
mm.fcm.102	E00103766	England	E12000009	South West	E07000051	Purbeck	E00103766	E1
mm.wiki.031	E00096128	England	E12000009	South West	E06000052	Cornwall	E00096128	D1
mm.ace.1142	E00162911	England	E12000009	South West	E06000054	Wiltshire	E00162911	E1
mm.domus.WM053	E00151735	England	E12000005	West Midlands	E07000198	Staffordshire Moorlands	E00151735	F1
mm.mgs.394	S00092177	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00092177	NA
mm.aim.0353	E00145964	England	E12000008	South East	E07000179	South Oxfordshire	E00145964	C1
mm.misc.095	E00024397	England	E12000002	North West	E08000001	Bolton	E00024397	A1
mm.misc.029	E00023939	England	E12000007	London	E09000033	Westminster	E00023939	A1
mm.ace.1124	E00075774	England	E12000009	South West	E06000025	South Gloucestershire	E00075774	C1
mm.domus.SE274	E00004334	England	E12000007	London	E09000007	Camden	E00004334	A1
mm.domus.SC113	S00099558	Scotland	S92000003	Scotland	S12000042	Dundee City	S00099558	NA
mm.wiki.126	E00111808	England	E12000006	East of England	E07000076	Tendring	E00111808	C1
mm.domus.SW246	E00165856	England	E12000009	South West	E07000187	Mendip	E00165856	C1
mm.domus.SE273	E00112183	England	E12000006	East of England	E07000077	Uttlesford	E00112183	C1
mm.domus.SE047	E00009600	England	E12000007	London	E09000013	Hammersmith and Fulham	E00009600	A1
mm.domus.NW168	E00096930	England	E12000002	North West	E07000027	Barrow-in-Furness	E00096930	C1
mm.hha.036	E00101469	England	E12000009	South West	E07000042	Mid Devon	E00101469	F1
mm.domus.NE021	E00139187	England	E12000001	North East	E06000057	Northumberland	E00139187	D2
mm.wiki.240	E00126902	England	E12000002	North West	E07000119	Fylde	E00126902	C1
mm.domus.SC045	S00091072	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00091072	NA
mm.domus.EM031	E00134028	England	E12000004	East Midlands	E07000142	West Lindsey	E00134028	C1
mm.domus.SE281	E00152472	England	E12000006	East of England	E07000200	Babergh	E00152472	C1
mm.domus.SC230	S00117965	Scotland	S92000003	Scotland	S12000017	Highland	S00117965	NA
mm.mgs.281	S00117635	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00117635	NA
mm.domus.NW078	E00027524	England	E12000002	North West	E08000004	Oldham	E00027524	A1
mm.musa.141	E00168202	England	E12000005	West Midlands	E08000028	Sandwell	E00168202	A1
mm.mgs.377	S00091713	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00091713	NA
mm.domus.NW147	E00176655	England	E12000002	North West	E08000012	Liverpool	E00176655	A1
mm.nimc.036	N00002008	Northern Ireland	N92000002	Northern Ireland	N09000004	Causeway Coast and Glens	N00002008	NA
mm.wiki.357	E00155716	England	E12000008	South East	E07000210	Mole Valley	E00155716	C1
mm.wiki.024	E00093817	England	E12000002	North West	E06000049	Cheshire East	E00093817	F1
mm.misc.143	E00126455	England	E12000002	North West	E07000117	Burnley	E00126455	C1
mm.ace.1202	E00126455	England	E12000002	North West	E07000117	Burnley	E00126455	C1
mm.wiki.258	E00132497	England	E12000004	East Midlands	E07000137	East Lindsey	E00132497	F2
mm.domus.SW227	E00095939	England	E12000009	South West	E06000052	Cornwall	E00095939	F2
mm.domus.SE022	E00176310	England	E12000007	London	E09000012	Hackney	E00176310	A1
mm.wiki.193	E00086047	England	E12000008	South East	E06000044	Portsmouth	E00086047	C1
mm.domus.WM142	E00164777	England	E12000005	West Midlands	E07000237	Worcester	E00164777	C1
mm.domus.NE075	E00140031	England	E12000001	North East	E06000057	Northumberland	E00140031	F1
mm.domus.SW011	E00174307	England	E12000009	South West	E06000023	Bristol, City of	E00174307	C1
mm.domus.YH065	E00141426	England	E12000003	Yorkshire and The Humber	E07000166	Richmondshire	E00141426	D1
mm.aim.0370	NA	NA	NA	NA	NA	NA	NA	NA
mm.wiki.032	E00095160	England	E12000009	South West	E06000052	Cornwall	E00095160	E1
mm.fcm.107	S00119379	Scotland	S92000003	Scotland	S12000017	Highland	S00119379	NA
mm.wiki.127	E00111095	England	E12000006	East of England	E07000073	Harlow	E00111095	C1
mm.domus.SE396	E00115053	England	E12000008	South East	E07000085	East Hampshire	E00115053	E1
mm.domus.SW063	E00103606	England	E12000009	South West	E07000050	North Dorset	E00103606	C1
mm.domus.WM054	E00072209	England	E12000005	West Midlands	E06000021	Stoke-on-Trent	E00072209	C1
mm.hha.173	S00092996	Scotland	S92000003	Scotland	S12000041	Angus	S00092996	NA
mm.musa.142	E00135934	England	E12000006	East of England	E07000147	North Norfolk	E00135934	E2
mm.aim.0373	S00112166	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00112166	NA
mm.domus.SC318	S00115965	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00115965	NA
mm.mgs.314	S00117230	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00117230	NA
mm.domus.SW064	E00147924	England	E12000009	South West	E07000187	Mendip	E00147924	D1
mm.wiki.327	E00147924	England	E12000009	South West	E07000187	Mendip	E00147924	D1
mm.hha.192	N00003123	Northern Ireland	N92000002	Northern Ireland	N09000008	Mid and East Antrim	N00003123	NA
mm.domus.SC270	S00094723	Scotland	S92000003	Scotland	S12000035	Argyll and Bute	S00094723	NA
mm.aim82M.015	S00120559	Scotland	S92000003	Scotland	S12000019	Midlothian	S00120559	NA
mm.domus.SC114	S00093051	Scotland	S92000003	Scotland	S12000041	Angus	S00093051	NA
mm.domus.SC115	S00117861	Scotland	S92000003	Scotland	S12000017	Highland	S00117861	NA
mm.hha.081	E00153864	England	E12000006	East of England	E07000205	Suffolk Coastal	E00153864	E1
mm.misc.115	E00088496	England	E12000006	East of England	E06000055	Bedford	E00088496	D1
mm.aim.0378	E00174323	England	E12000009	South West	E06000023	Bristol, City of	E00174323	C1
mm.domus.SW066	E00113595	England	E12000009	South West	E07000081	Gloucester	E00113595	C1
mm.domus.SW079	E00113599	England	E12000009	South West	E07000081	Gloucester	E00113599	C1
mm.musa.145	E00114219	England	E12000009	South West	E07000083	Tewkesbury	E00114219	F1
mm.hha.023	E00106927	England	E12000008	South East	E07000063	Lewes	E00106927	E1
mm.domus.WA034	W00004009	Wales	W92000004	Wales	W06000011	Swansea	W00004009	C1
mm.domus.SE282	E00157618	England	E12000008	South East	E07000216	Waverley	E00157618	C1
mm.MDN.008	E00067428	England	E12000003	Yorkshire and The Humber	E06000014	York	E00067428	C1
mm.domus.SW117	E00103691	England	E12000009	South West	E07000050	North Dorset	E00103691	D1
mm.aim.1063	E00019779	England	E12000007	London	E09000028	Southwark	E00019779	A1
mm.wiki.083	E00076739	England	E12000009	South West	E06000027	Torbay	E00076739	C1
mm.hha.013	E00121821	England	E12000008	South East	E07000105	Ashford	E00121821	F1
mm.aim82M.017	E00099350	England	E12000004	East Midlands	E07000035	Derbyshire Dales	E00099350	E1
mm.hha.024	E00166609	England	E12000008	South East	E07000225	Chichester	E00166609	E1
mm.domus.YH063	E00065582	England	E12000003	Yorkshire and The Humber	E06000011	East Riding of Yorkshire	E00065582	C1
mm.fcm.109	E00133425	England	E12000004	East Midlands	E07000140	South Holland	E00133425	C1
mm.domus.SC116	S00089351	Scotland	S92000003	Scotland	S12000033	Aberdeen City	S00089351	NA
mm.aim.0382	E00165005	England	E12000005	West Midlands	E07000238	Wychavon	E00165005	D1
mm.hha.075	E00120474	England	E12000006	East of England	E07000240	St Albans	E00120474	F1
mm.hha.159	S00102387	Scotland	S92000003	Scotland	S12000010	East Lothian	S00102387	NA
mm.domus.SE295	E00118160	England	E12000008	South East	E07000094	Winchester	E00118160	C1
mm.mald.055	W00004160	Wales	W92000004	Wales	W06000011	Swansea	W00004160	F1
mm.domus.SC118	S00097790	Scotland	S92000003	Scotland	S12000006	Dumfries and Galloway	S00097790	NA
mm.domus.SC119	S00091677	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00091677	NA
mm.wiki.112	E00085644	England	E12000008	South East	E06000043	Brighton and Hove	E00085644	C1
mm.domus.SC087	S00108039	Scotland	S92000003	Scotland	S12000014	Falkirk	S00108039	NA
mm.domus.SE052	E00174653	England	E12000007	London	E09000007	Camden	E00174653	A1
mm.domus.EM029	E00133697	England	E12000004	East Midlands	E07000141	South Kesteven	E00133697	C1
mm.domus.SC121	S00118259	Scotland	S92000003	Scotland	S12000017	Highland	S00118259	NA
mm.domus.YH143	E00140321	England	E12000003	Yorkshire and The Humber	E07000163	Craven	E00140321	D1
mm.domus.YH026	E00172410	England	E12000003	Yorkshire and The Humber	E08000019	Sheffield	E00172410	B1
mm.wiki.225	E00123444	England	E12000008	South East	E07000109	Gravesham	E00123444	A1
mm.domus.NI034	N00004500	Northern Ireland	N92000002	Northern Ireland	N09000005	Derry City and Strabane	N00004500	NA
mm.wiki.128	E00108775	England	E12000006	East of England	E07000067	Braintree	E00108775	E1
mm.musa.270	E00144743	England	E12000004	East Midlands	E07000176	Rushcliffe	E00144743	B1
mm.wiki.248	E00130399	England	E12000004	East Midlands	E07000130	Charnwood	E00130399	C1
mm.domus.SW212	E00163439	England	E12000009	South West	E06000054	Wiltshire	E00163439	F1
mm.hha.025	E00107258	England	E12000008	South East	E07000064	Rother	E00107258	D1
mm.aim.0389	E00112129	England	E12000006	East of England	E07000077	Uttlesford	E00112129	D1
mm.domus.NE057	E00042580	England	E12000001	North East	E08000021	Newcastle upon Tyne	E00042580	A1
mm.musa.149	W00000781	Wales	W92000004	Wales	W06000003	Conwy	W00000781	C1
mm.aim.0393	E00027755	England	E12000002	North West	E08000005	Rochdale	E00027755	A1
mm.domus.NW056	E00175810	England	E12000002	North West	E08000003	Manchester	E00175810	A1
mm.domus.EM023	E00070229	England	E12000004	East Midlands	E06000018	Nottingham	E00070229	B1
mm.domus.WA070	W00001583	Wales	W92000004	Wales	W06000005	Flintshire	W00001583	C1
mm.aim.1190	S00127607	Scotland	S92000003	Scotland	S12000038	Renfrewshire	S00127607	NA
mm.ace.399	E00176509	England	E12000007	London	E09000011	Greenwich	E00176509	A1
mm.domus.SE114	E00134427	England	E12000006	East of England	E07000143	Breckland	E00134427	E1
mm.aim.0400	S00097113	Scotland	S92000003	Scotland	S12000006	Dumfries and Galloway	S00097113	NA
mm.wiki.418	N00004231	Northern Ireland	N92000002	Northern Ireland	N09000011	Ards and North Down	N00004231	NA
mm.ace.1088	E00172263	England	E12000005	West Midlands	E07000237	Worcester	E00172263	C1
mm.domus.SE527	E00145749	England	E12000008	South East	E07000179	South Oxfordshire	E00145749	F1
mm.hha.092	E00133663	England	E12000004	East Midlands	E07000141	South Kesteven	E00133663	E1
mm.domus.SC122	S00118764	Scotland	S92000003	Scotland	S12000017	Highland	S00118764	NA
mm.domus.NW125	E00092430	England	E12000002	North West	E06000050	Cheshire West and Chester	E00092430	C1
mm.misc.101	E00171471	England	E12000009	South West	E07000053	Weymouth and Portland	E00171471	E1
mm.domus.NW185	NA	NA	NA	NA	NA	NA	NA	NA
mm.domus.SE024	E00023938	England	E12000007	London	E09000033	Westminster	E00023938	A1
mm.musa.151	NA	NA	NA	NA	NA	NA	NA	NA
mm.domus.SE436	NA	NA	NA	NA	NA	NA	NA	NA
mm.musa.153	E00167768	England	E12000008	South East	E07000209	Guildford	E00167768	C1
mm.domus.SE284	E00155334	England	E12000008	South East	E07000209	Guildford	E00155334	C1
mm.domus.SE290	E00155341	England	E12000008	South East	E07000209	Guildford	E00155341	C1
mm.domus.SE303	E00166757	England	E12000007	London	E09000001	City of London	E00166757	A1
mm.domus.SE285	E00081540	England	E12000008	South East	E06000035	Medway	E00081540	C1
mm.domus.NW022	E00097071	England	E12000002	North West	E07000028	Carlisle	E00097071	C1
mm.domus.NE041	E00061131	England	E12000001	North East	E06000003	Redcar and Cleveland	E00061131	C1
mm.domus.EM096	E00132577	England	E12000004	East Midlands	E07000137	East Lindsey	E00132577	E2
mm.domus.SE302	E00012774	England	E12000007	London	E09000018	Hounslow	E00012774	A1
mm.musa.157	E00019839	England	E12000007	London	E09000028	Southwark	E00019839	A1
mm.mald.058	W00001059	Wales	W92000004	Wales	W06000004	Denbighshire	W00001059	D1
mm.musa.158	W00003483	Wales	W92000004	Wales	W06000010	Carmarthenshire	W00003483	E2
mm.aim.0405	E00093109	England	E12000002	North West	E06000049	Cheshire East	E00093109	C1
mm.wiki.489	S00126063	Scotland	S92000003	Scotland	S12000023	Orkney Islands	S00126063	NA
mm.domus.SE026	E00008770	England	E12000007	London	E09000012	Hackney	E00008770	A1
mm.aim.0406	E00089228	England	E12000008	South East	E07000004	Aylesbury Vale	E00089228	D1
mm.wiki.459	S00091169	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00091169	NA
mm.hha.086	E00099141	England	E12000004	East Midlands	E07000035	Derbyshire Dales	E00099141	E1
mm.domus.WM115	E00050352	England	E12000005	West Midlands	E08000028	Sandwell	E00050352	A1
mm.domus.SW225	E00114219	England	E12000009	South West	E07000083	Tewkesbury	E00114219	F1
mm.domus.SE301	E00154264	England	E12000006	East of England	E07000206	Waveney	E00154264	D1
mm.domus.NW110	E00024343	England	E12000002	North West	E08000001	Bolton	E00024343	A1
mm.ace.039	E00001600	England	E12000007	London	E09000004	Bexley	E00001600	A1
mm.domus.WM030	E00159258	England	E12000005	West Midlands	E07000221	Stratford-on-Avon	E00159258	C1
mm.aim.0410	E00130955	England	E12000004	East Midlands	E07000131	Harborough	E00130955	E1
mm.domus.SC247	S00095185	Scotland	S92000003	Scotland	S12000026	Scottish Borders	S00095185	NA
mm.domus.SE208	E00108641	England	E12000006	East of England	E07000067	Braintree	E00108641	C1
mm.domus.SE552	E00019200	England	E12000007	London	E09000027	Richmond upon Thames	E00019200	A1
mm.aim82NM.062	E00099121	England	E12000004	East Midlands	E07000035	Derbyshire Dales	E00099121	D1
mm.wiki.377	E00107542	England	E12000008	South East	E07000065	Wealden	E00107542	F1
mm.ace.1175	E00019239	England	E12000007	London	E09000027	Richmond upon Thames	E00019239	A1
mm.domus.SE127	NA	NA	NA	NA	NA	NA	NA	NA
mm.ace.1087	E00165216	England	E12000005	West Midlands	E07000238	Wychavon	E00165216	F1
mm.domus.SE508	E00175189	England	E12000007	London	E09000033	Westminster	E00175189	A1
mm.domus.YH140	E00064824	England	E12000003	Yorkshire and The Humber	E06000010	Kingston upon Hull, City of	E00064824	C1
mm.musa.160	E00040391	England	E12000003	Yorkshire and The Humber	E08000019	Sheffield	E00040391	B1
mm.domus.EM074	E00130876	England	E12000004	East Midlands	E07000131	Harborough	E00130876	C1
mm.domus.EM093	E00098724	England	E12000004	East Midlands	E07000033	Bolsover	E00098724	F1
mm.hha.054	E00113764	England	E12000009	South West	E07000082	Stroud	E00113764	F1
mm.domus.SW213	E00104000	England	E12000009	South West	E07000052	West Dorset	E00104000	E1
mm.domus.YH060	E00058295	England	E12000003	Yorkshire and The Humber	E08000035	Leeds	E00058295	F1
mm.wiki.288	E00136835	England	E12000006	East of England	E07000149	South Norfolk	E00136835	D1
mm.domus.EM009	E00142877	England	E12000004	East Midlands	E07000171	Bassetlaw	E00142877	F1
mm.domus.SE148	E00111094	England	E12000006	East of England	E07000073	Harlow	E00111094	C1
mm.musa.162	E00102794	England	E12000009	South West	E07000046	Torridge	E00102794	F2
mm.domus.NW085	E00171992	England	E12000002	North West	E07000123	Preston	E00171992	C1
mm.domus.SE030	E00010819	England	E12000007	London	E09000015	Harrow	E00010819	A1
mm.hha.037	E00102794	England	E12000009	South West	E07000046	Torridge	E00102794	F2
mm.domus.NE079	E00060526	England	E12000001	North East	E06000001	Hartlepool	E00060526	C1
mm.hha.186	W00001664	Wales	W92000004	Wales	W06000005	Flintshire	W00001664	F1
mm.hha.115	E00165405	England	E12000005	West Midlands	E07000239	Wyre Forest	E00165405	F1
mm.musa.163	E00111738	England	E12000006	East of England	E07000076	Tendring	E00111738	C1
mm.musa.164	E00111744	England	E12000006	East of England	E07000076	Tendring	E00111744	C1
mm.musa.165	E00111737	England	E12000006	East of England	E07000076	Tendring	E00111737	C1
mm.domus.SE300	E00157690	England	E12000008	South East	E07000216	Waverley	E00157690	C1
mm.domus.SE490	E00106649	England	E12000008	South East	E07000062	Hastings	E00106649	C1
