project_id	LSOA_GSS	combined_idx_dec	income	employment	education	health	crime	housing	services	country
mm.domus.SE486	E01028653	9	7	7	6	9	8	7	9	england
mm.domus.SC130	S01010282	3	3	2	4	2	3	1	9	scotland
mm.domus.SE097	E01033421	3	3	3	4	3	3	2	3	england
mm.musa.199	E01020936	4	6	4	5	4	2	3	8	england
mm.ace.1264	E01027374	5	6	6	4	7	10	2	1	england
mm.ace.1209	E01026735	3	4	2	4	4	6	3	5	england
mm.mgs.286	S01012458	10	10	10	10	10	7	9	5	scotland
mm.domus.SC056	S01007583	1	1	1	3	1	1	4	9	scotland
mm.domus.WA061	W01000480	3	3	4	4	4	1	2	4	wales
mm.MDN.023	E01031024	7	9	8	7	9	8	4	1	england
mm.domus.YH087	E01027831	6	6	8	6	5	8	2	2	england
mm.domus.NW131	E01005482	1	1	1	1	1	1	3	3	england
mm.domus.SE219	E01023011	5	9	9	7	10	5	1	1	england
mm.aim.0811	E01026979	7	7	7	9	5	7	6	3	england
mm.domus.EM045	E01013788	8	8	8	7	8	8	7	2	england
mm.fcm.214	95GG27S2	2	5	1	2	1	2	4	9	northern_ireland
mm.hha.135	E01018431	10	10	10	9	9	9	3	10	england
mm.hha.055	E01022176	6	7	6	8	9	8	3	1	england
mm.hha.149	E01020863	6	9	10	9	8	8	1	1	england
mm.ace.1166	E01032122	7	7	7	9	7	6	5	2	england
mm.musa.289	E01027484	6	8	7	6	8	10	1	1	england
mm.domus.SW049	E01014370	3	4	4	7	2	3	1	6	england
mm.wiki.004	E01017435	6	5	6	3	7	6	7	10	england
mm.musa.290	E01024539	4	3	3	3	5	3	8	8	england
mm.mgs.375	S01007287	6	7	8	7	9	9	2	1	scotland
mm.aim.0812	E01027124	3	3	3	2	3	1	4	10	england
mm.domus.YH084	E01027804	1	1	1	3	1	1	1	5	england
mm.wiki.350	E01030138	5	6	7	5	8	9	5	1	england
mm.musa.291	E01032797	7	10	10	10	10	2	1	5	england
mm.domus.SE495	E01026625	1	1	1	1	1	1	7	4	england
mm.ace.1131	E01033595	4	7	7	5	8	3	1	2	england
mm.ace.1135	E01004716	7	10	10	10	10	7	1	3	england
mm.domus.SE590	E01026769	6	7	5	5	9	10	4	1	england
mm.domus.WM038	E01028844	8	10	10	5	8	10	4	1	england
mm.domus.SE511	E01033572	4	3	6	6	9	3	4	2	england
mm.domus.SW088	E01020017	4	6	6	6	7	4	1	3	england
mm.domus.SE064	E01018238	8	7	9	7	9	10	7	2	england
mm.domus.SE095	E01023224	7	8	9	5	9	9	3	1	england
mm.domus.SE093	E01004293	8	8	9	9	8	6	2	5	england
mm.domus.YH149	E01033019	5	10	10	3	7	5	1	1	england
mm.domus.SE434	E01023238	10	10	10	9	10	10	10	7	england
mm.domus.SE098	E01023136	8	9	9	6	5	8	6	7	england
mm.domus.WM090	E01033623	2	4	2	6	2	4	1	1	england
mm.musa.292	W01000130	8	7	7	8	9	2	6	9	wales
mm.domus.SE568	E01004688	8	10	10	9	10	8	2	2	england
mm.aim.0817	E01004727	7	10	10	10	10	3	1	2	england
mm.mgs.323	S01010275	6	8	8	7	8	1	1	6	scotland
mm.aim.0818	E01000946	6	4	7	9	7	8	2	6	england
mm.domus.SW132	E01018809	3	3	3	6	3	4	1	5	england
mm.ace.1152	E01013481	1	1	1	1	2	2	1	3	england
mm.domus.YH002	E01033070	5	7	9	5	5	2	1	5	england
mm.domus.SE157	E01031946	8	10	10	3	9	10	10	1	england
mm.domus.SE158	E01032798	6	5	6	7	5	5	5	4	england
mm.domus.SE164	E01023263	9	9	8	10	8	8	9	5	england
mm.aim.1180	E01021818	4	3	4	4	6	4	4	4	england
mm.domus.SE165	E01023264	9	9	9	10	10	4	5	7	england
mm.domus.SC180	S01010267	5	6	7	4	6	1	1	10	scotland
mm.aim.1182	E01002901	6	7	10	9	9	3	1	3	england
mm.domus.NI011	95CC22W1	4	2	4	4	5	4	1	9	northern_ireland
mm.domus.EM068	E01032875	4	9	9	2	2	4	1	2	england
mm.domus.EM077	E01026147	6	8	6	10	5	4	5	3	england
mm.domus.SE150	E01030784	8	9	10	7	10	7	9	1	england
mm.domus.SE363	E01004321	2	1	2	6	4	1	1	1	england
mm.domus.SE453	E01017067	5	5	5	3	6	7	3	6	england
mm.musa.293	E01016196	9	10	10	6	10	9	10	1	england
mm.domus.SE362	E01023224	7	8	9	5	9	9	3	1	england
mm.musa.294	E01030247	1	1	1	1	1	2	1	7	england
mm.domus.SE350	E01022798	8	8	9	6	7	9	7	2	england
mm.ace.1245	E01005210	3	5	7	2	1	3	1	2	england
mm.domus.SE213	E01016969	2	3	3	7	1	1	1	3	england
mm.domus.YH130	E01027678	4	4	4	7	4	4	1	7	england
mm.domus.WM098	E01031316	6	5	6	9	4	5	4	4	england
mm.domus.SC183	S01008675	4	6	4	4	5	1	1	9	scotland
mm.domus.SC184	S01008677	4	6	5	4	6	1	1	8	scotland
mm.domus.WM077	E01031235	9	8	9	7	9	6	7	9	england
mm.domus.SW130	E01033154	9	10	10	6	10	10	10	2	england
mm.domus.SE457	E01020910	2	2	2	3	2	2	1	8	england
mm.nimc.025	95GG20S1	1	1	2	1	1	2	2	6	northern_ireland
mm.domus.WA082	W01000111	4	4	6	4	4	1	3	5	wales
mm.ace.1165	E01014542	4	9	10	4	3	2	1	2	england
mm.domus.SE349	E01023656	8	7	9	5	8	9	7	7	england
mm.domus.SC152	S01012458	10	10	10	10	10	7	9	5	scotland
mm.domus.EM056	E01028404	10	9	9	10	10	6	6	10	england
mm.domus.EM044	E01028404	10	9	9	10	10	6	6	10	england
mm.domus.NW175	E01025513	8	8	7	9	6	8	9	3	england
mm.domus.WM146	E01031145	6	7	7	5	7	3	7	4	england
mm.domus.WM020	E01031145	6	7	7	5	7	3	7	4	england
mm.musa.296	E01031145	6	7	7	5	7	3	7	4	england
mm.wiki.056	E01019280	1	1	1	3	1	1	5	8	england
mm.domus.SE085	E01030908	8	10	9	10	10	7	6	1	england
mm.wiki.299	E01027067	9	8	7	5	9	6	10	10	england
mm.ace.1280	E01027060	3	3	3	3	4	2	3	9	england
mm.domus.NW195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.domus.YH027	E01033265	3	8	8	7	3	1	1	1	england
mm.domus.NW165	E01025105	8	10	10	10	10	10	1	2	england
mm.domus.NW120	E01019350	6	9	9	8	8	8	1	1	england
mm.domus.SW110	E01015285	3	6	5	2	5	1	1	5	england
mm.domus.SE432	E01031464	6	5	5	4	5	8	7	9	england
mm.mald.135	W01000243	9	6	8	9	8	5	7	9	wales
mm.domus.EM072	E01013802	9	8	8	9	10	7	8	7	england
mm.wiki.057	E01019376	6	9	10	8	9	10	1	1	england
mm.aim.0440	E01017337	2	3	2	3	3	3	1	8	england
mm.domus.SE462	E01021117	6	5	6	4	8	4	3	8	england
mm.domus.SE586	E01021117	6	5	6	4	8	4	3	8	england
mm.domus.SE347	E01021117	6	5	6	4	8	4	3	8	england
mm.domus.YH081	E01027777	5	8	10	7	10	8	1	1	england
mm.domus.NE047	E01008766	4	4	3	5	2	6	10	4	england
mm.musa.297	E01002899	4	4	4	7	5	5	1	3	england
mm.domus.NW064	E01005412	9	9	8	10	7	7	6	10	england
mm.domus.SE348	E01022076	9	7	8	9	9	8	5	8	england
mm.mald.163	W01000003	3	3	4	4	3	3	2	4	wales
mm.domus.SE449	E01026860	8	10	10	1	7	7	7	9	england
mm.domus.SW129	E01020173	9	7	8	8	8	9	6	10	england
mm.domus.NW136	E01032907	2	3	2	4	1	2	3	6	england
mm.musa.298	E01014370	3	4	4	7	2	3	1	6	england
mm.domus.SW154	E01018793	3	4	2	5	3	6	2	8	england
mm.aim82NM.108	E01014453	10	10	9	10	8	8	9	9	england
mm.domus.SW241	E01015135	5	5	3	5	3	8	4	7	england
mm.musa.299	E01004051	8	9	10	10	8	4	3	6	england
mm.hha.146	E01025456	6	8	5	7	7	9	3	1	england
mm.musa.300	E01022984	8	9	8	8	9	7	7	2	england
mm.domus.WM078	E01029526	4	4	3	3	5	5	4	5	england
mm.hha.039	E01019951	8	10	7	9	9	8	5	3	england
mm.musa.301	E01021548	10	9	9	8	9	9	8	6	england
mm.domus.SC185	S01007107	8	9	8	7	10	9	7	1	scotland
mm.wiki.289	E01026718	5	6	5	4	5	9	2	2	england
mm.domus.SE019	E01024244	9	6	8	9	9	8	5	10	england
mm.domus.SC059	S01007555	7	6	7	6	6	5	9	6	scotland
mm.domus.WM068	E01009046	5	5	5	7	5	5	1	4	england
mm.hha.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.aim.1258	S01007597	6	8	7	6	8	5	9	1	scotland
mm.wiki.351	E01030209	6	6	6	4	7	4	4	10	england
mm.domus.SE493	E01030174	5	7	7	8	9	8	1	1	england
mm.fcm.221	S01012404	7	7	7	6	6	5	3	6	scotland
mm.hha.126	E01027796	5	6	6	4	9	7	1	2	england
mm.domus.SC260	S01011827	3	5	4	4	6	8	4	1	scotland
mm.domus.SW101	E01032661	7	6	7	7	7	6	7	6	england
mm.domus.YH085	E01027804	1	1	1	3	1	1	1	5	england
mm.misc.026	E01027806	1	1	1	1	1	1	1	5	england
mm.hha.093	E01013326	8	6	7	7	7	9	8	4	england
mm.domus.WA065	W01000512	10	10	10	10	8	8	3	8	wales
mm.domus.SE507	E01002820	8	10	10	10	10	7	1	3	england
mm.domus.WA024	W01000623	7	8	9	9	8	10	8	1	wales
mm.hha.175	S01011928	4	4	4	4	4	5	4	3	scotland
mm.domus.SC186	S01010032	1	1	1	2	1	1	1	5	scotland
mm.domus.SC182	S01007701	1	1	1	1	1	2	1	7	scotland
mm.aim.0858	S01009715	6	8	7	9	9	7	5	1	scotland
mm.ace.1205	E01024805	7	9	9	8	10	8	1	3	england
mm.domus.SC188	S01009711	4	4	4	4	4	3	6	9	scotland
mm.mgs.313	S01010013	4	4	4	6	4	2	2	10	scotland
mm.aim.0050	S01012565	8	7	7	10	6	7	8	10	scotland
mm.domus.SC094	S01011232	1	1	1	4	1	1	3	3	scotland
mm.domus.SC284	S01008849	10	10	10	10	10	2	2	8	scotland
mm.mgs.350	S01009277	7	8	7	8	10	9	10	1	scotland
mm.ace.1261	E01017140	2	3	4	5	2	1	1	4	england
mm.domus.SE431	E01021071	4	3	3	5	4	5	3	7	england
mm.MDN.016	95TT02W1	7	5	7	8	7	10	6	2	northern_ireland
mm.domus.SE597	E01032878	2	3	3	1	2	2	3	2	england
mm.domus.SE379	E01032797	7	10	10	10	10	2	1	5	england
mm.musa.004	E01026892	5	6	5	4	6	6	4	3	england
mm.ace.1138	E01008575	2	1	1	3	1	4	6	9	england
mm.domus.NW166	E01033756	4	10	10	8	3	1	1	3	england
mm.domus.WM099	E01009281	6	6	6	8	4	5	5	3	england
mm.musa.303	E01031525	7	6	6	3	6	8	10	8	england
mm.wiki.359	E01030459	5	6	7	2	6	5	4	3	england
mm.domus.NW140	E01019115	2	3	2	2	2	1	5	8	england
mm.nimc.035	95WW20S2	9	9	10	7	9	7	9	4	northern_ireland
mm.domus.SC190	S01007017	5	4	6	4	4	6	7	9	scotland
mm.ace.1197	E01008406	3	3	4	2	2	5	4	5	england
mm.domus.SE079	E01024471	10	8	10	10	10	6	7	7	england
mm.musa.304	E01032482	9	8	9	8	9	4	7	8	england
mm.domus.YH083	E01012942	7	7	5	6	6	7	10	9	england
mm.hha.056	E01022205	7	9	9	8	9	7	4	1	england
mm.wiki.250	E01025837	8	9	9	9	10	10	6	1	england
mm.domus.SW126	E01020454	5	4	4	3	6	7	7	4	england
mm.domus.WM029	E01031229	6	6	8	8	8	4	1	7	england
mm.musa.305	E01003935	5	4	6	7	4	6	3	3	england
mm.domus.YH142	E01027636	5	8	9	8	10	10	1	1	england
mm.wiki.074	E01019832	7	8	8	9	9	6	4	1	england
mm.ace.1133	E01019877	3	3	3	2	2	4	3	7	england
mm.hha.004	E01016328	6	7	9	5	9	3	4	3	england
mm.domus.SE519	E01023969	9	8	9	8	9	7	7	5	england
mm.wiki.232	E01024613	1	1	1	1	2	1	1	6	england
mm.ace.1162	E01033264	4	10	10	3	5	4	1	1	england
mm.domus.YH024	E01007865	10	9	10	10	9	8	3	8	england
mm.musa.306	E01029262	7	9	9	9	10	10	3	1	england
mm.hha.048	E01020541	6	7	8	8	10	9	1	1	england
mm.domus.SW125	E01020546	7	7	9	4	8	9	2	5	england
mm.misc.097	E01020542	7	6	5	7	7	8	8	8	england
mm.aim.0877	E01030491	8	8	8	6	10	5	4	5	england
mm.musa.307	E01004660	7	9	10	10	10	3	1	3	england
mm.domus.EM057	E01032522	5	10	10	10	9	4	1	1	england
mm.domus.SC040	S01012387	7	8	8	8	8	9	7	1	scotland
mm.domus.SC039	S01012398	6	7	7	5	4	1	3	9	scotland
mm.domus.SC306	S01012407	7	8	9	7	7	10	7	1	scotland
mm.domus.YH112	E01010934	5	6	5	6	5	3	2	7	england
mm.domus.NE029	E01008252	2	3	2	3	1	3	2	8	england
mm.musa.308	E01017296	5	7	6	6	6	7	1	1	england
mm.domus.SE346	E01021002	4	4	4	4	5	2	3	7	england
mm.domus.WM100	E01029701	3	4	4	4	2	3	1	6	england
mm.wiki.044	E01018894	4	5	4	5	6	8	1	5	england
mm.domus.SE115	E01026782	3	5	5	2	7	8	1	1	england
mm.aim.0881	E01029070	6	6	6	5	7	6	3	9	england
mm.aim.0882	E01024452	6	7	8	8	10	4	1	2	england
mm.domus.SC316	S01011435	7	7	6	6	8	5	8	8	scotland
mm.ace.333	E01028946	5	7	6	8	4	3	1	8	england
mm.domus.WM006	E01028946	5	7	6	8	4	3	1	8	england
mm.domus.WM136	E01029711	10	10	10	9	8	8	8	5	england
mm.wiki.026	E01018329	4	6	6	7	2	4	1	4	england
mm.domus.SW156	E01019956	8	7	8	8	7	8	3	10	england
mm.musa.310	E01024124	6	10	10	7	8	1	2	4	england
mm.domus.NW082	E01018624	4	5	5	6	3	3	1	10	england
mm.domus.YH144	E01027633	7	10	10	9	10	10	2	1	england
mm.wiki.251	E01025913	9	9	9	9	9	6	4	5	england
mm.domus.SE570	E01000914	6	6	7	9	9	7	1	6	england
mm.musa.311	E01017300	6	5	5	8	7	5	2	5	england
mm.aim.0625	E01019620	5	8	7	8	7	5	1	2	england
mm.domus.SC246	S01012381	5	4	4	5	4	3	8	10	scotland
mm.domus.SE536	E01024803	8	7	9	9	10	8	3	4	england
mm.musa.312	E01024582	4	5	4	3	5	1	5	10	england
mm.musa.313	E01024608	3	3	3	3	5	1	2	6	england
mm.domus.NW176	E01019383	8	10	9	10	9	10	2	2	england
mm.hha.168	S01011807	8	9	9	8	9	10	6	1	scotland
mm.mgs.288	S01011807	8	9	9	8	9	10	6	1	scotland
mm.domus.SC191	S01007284	5	6	6	7	7	10	4	1	scotland
mm.domus.YH169	E01012966	7	7	6	8	8	7	8	2	england
mm.fcm.230	S01010683	5	6	6	6	5	10	6	1	scotland
mm.hha.127	E01012981	4	5	6	7	7	10	1	1	england
mm.domus.SE345	E01032730	3	3	5	6	4	2	2	1	england
mm.mgs.346	S01012131	1	1	2	2	1	1	1	9	scotland
mm.domus.SE537	E01024009	7	7	9	7	8	6	3	1	england
mm.aim.0892	E01010064	1	1	2	3	1	1	3	4	england
mm.domus.YH115	E01010949	4	4	4	6	4	4	1	10	england
mm.domus.NW106	E01004924	10	10	9	9	7	7	8	7	england
mm.ace.1094	E01006824	10	9	8	10	5	10	8	10	england
mm.wiki.034	E01018925	4	6	6	6	7	8	1	1	england
mm.fcm.231	E01033595	4	7	7	5	8	3	1	2	england
mm.domus.SW224	E01022449	7	10	10	10	10	9	4	1	england
mm.domus.SE160	E01033595	4	7	7	5	8	3	1	2	england
mm.domus.WM132	E01009358	1	1	1	2	1	2	1	1	england
mm.domus.SW158	E01022347	1	1	1	1	1	1	1	2	england
mm.aim.0898	E01028823	10	9	10	10	10	9	7	10	england
mm.domus.SE452	E01017142	6	10	10	8	8	3	1	1	england
mm.aim.0900	E01019239	6	10	10	8	8	10	1	1	england
mm.hha.083	E01030260	5	6	5	5	5	9	2	2	england
mm.wiki.330	E01014424	10	10	9	8	9	10	10	6	england
mm.musa.314	E01029112	3	3	2	3	4	2	2	6	england
mm.domus.SW190	E01029285	6	6	7	7	8	1	4	9	england
mm.domus.SW124	E01029284	3	4	3	5	3	2	2	4	england
mm.domus.SW123	E01032627	4	3	3	5	5	4	5	3	england
mm.domus.NI013	95BB23S2	10	10	10	7	9	9	5	6	northern_ireland
mm.hha.180	S01007904	5	6	5	7	6	8	7	1	scotland
mm.domus.NE076	E01008686	5	4	4	4	4	10	10	6	england
mm.aim.0907	E01020199	4	4	5	4	5	5	2	7	england
mm.domus.SE060	E01003914	4	4	5	8	3	2	1	4	england
mm.domus.SW171	E01020137	5	5	5	3	5	8	2	8	england
mm.domus.NW094	E01025414	10	10	8	10	8	10	8	9	england
mm.domus.NE030	E01008596	1	1	1	2	2	1	7	4	england
mm.musa.316	E01019305	5	5	5	4	7	9	2	5	england
mm.domus.WA063	W01000920	2	3	3	3	1	5	4	2	wales
mm.domus.WA071	W01001003	7	9	8	9	6	4	8	2	wales
mm.ace.1144	E01007527	8	8	9	10	8	5	6	3	england
mm.ace.1119	E01007736	1	1	1	1	1	1	5	6	england
mm.domus.SE277	E01017140	2	3	4	5	2	1	1	4	england
mm.wiki.104	E01012989	7	6	7	6	8	10	5	4	england
mm.domus.SE246	E01015840	2	2	2	1	3	1	3	7	england
mm.domus.SE195	E01015895	1	1	1	1	1	2	3	4	england
mm.domus.SE492	E01015851	2	3	2	4	3	1	1	5	england
mm.domus.SE343	E01017123	3	7	7	6	5	1	1	4	england
mm.wiki.173	E01003462	9	10	10	10	10	9	6	2	england
mm.hha.098	E01027050	7	8	9	7	10	7	3	1	england
mm.domus.SE430	E01030282	6	6	6	2	6	8	5	10	england
mm.misc.123	E01030282	6	6	6	2	6	8	5	10	england
mm.ace.1275	E01032995	4	6	5	2	5	1	2	6	england
mm.domus.NW171	E01006739	1	1	1	1	1	6	6	8	england
mm.domus.SE422	E01030736	6	7	7	8	7	6	2	4	england
mm.wiki.174	E01004736	5	10	10	7	10	3	1	2	england
mm.domus.SE606	E01024701	5	6	6	6	6	5	3	1	england
mm.domus.WM092	E01014293	2	3	3	4	1	3	1	9	england
mm.domus.NI020	95KK08W1	5	4	6	5	5	4	9	3	northern_ireland
mm.domus.YH138	E01033104	2	4	4	5	2	1	1	2	england
mm.domus.SW127	E01033350	5	8	8	4	5	4	1	2	england
mm.domus.SW184	E01018852	6	7	7	10	7	8	1	2	england
mm.aim.0931	E01023675	10	10	9	10	10	8	7	7	england
mm.misc.124	E01023729	8	6	7	10	9	9	5	6	england
mm.Mus70Cal.027	S01009723	10	10	10	7	10	8	1	8	scotland
mm.domus.SC255	S01009736	10	10	10	9	10	9	2	4	scotland
mm.domus.SC245	S01009723	10	10	10	7	10	8	1	8	scotland
mm.musa.319	W01000245	9	8	8	9	8	6	8	9	wales
mm.musa.320	E01024047	3	5	5	1	3	3	10	2	england
mm.domus.SE461	E01023042	6	5	5	7	5	8	6	8	england
mm.ace.1211	E01032740	6	10	10	10	6	9	1	2	england
mm.musa.321	E01032740	6	10	10	10	6	9	1	2	england
mm.misc.157	S01008679	3	3	2	8	2	1	1	10	scotland
mm.domus.WA087	W01001729	9	9	10	9	7	5	10	5	wales
mm.musa.322	E01019012	4	4	4	6	5	4	1	6	england
mm.fcm.235	E01026756	3	3	2	2	4	6	7	3	england
mm.musa.323	E01014010	3	3	4	3	3	2	1	4	england
mm.domus.WM017	E01031316	6	5	6	9	4	5	4	4	england
mm.aim.0925	E01026134	3	3	3	5	1	4	1	4	england
mm.domus.SE188	E01024237	8	9	7	7	7	9	7	3	england
mm.domus.NW156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.hha.027	E01031617	8	7	8	8	9	7	8	2	england
mm.musa.325	E01008551	10	10	7	10	7	9	10	7	england
mm.musa.326	E01018849	5	6	7	7	7	10	1	2	england
mm.domus.SW203	E01018990	3	4	4	5	5	8	1	3	england
mm.domus.SC133	S01010262	1	1	1	5	1	1	1	7	scotland
mm.domus.SE504	E01018187	5	4	5	3	7	4	5	8	england
mm.domus.SW091	E01020018	2	4	3	5	3	1	1	4	england
mm.wiki.170	E01032739	7	10	10	10	9	9	1	2	england
mm.mgs.333	S01006506	8	7	7	8	8	8	5	8	scotland
mm.domus.SC268	S01012267	9	9	9	9	7	9	9	6	scotland
mm.ace.1285	E01026782	3	5	5	2	7	8	1	1	england
mm.wiki.462	S01007202	3	4	3	3	5	5	5	3	scotland
mm.misc.197	W01000304	1	1	1	2	2	1	2	8	wales
mm.mgs.384	S01010678	3	4	4	6	4	10	4	1	scotland
mm.domus.WM104	E01029736	8	8	9	10	6	4	8	4	england
mm.domus.WM101	E01029711	10	10	10	9	8	8	8	5	england
mm.domus.SE360	E01018025	7	7	8	7	7	7	3	3	england
mm.ace.1183	E01005758	1	1	1	1	1	2	5	7	england
mm.fcm.239	E01026776	4	5	5	3	5	9	1	7	england
mm.domus.SE558	E01031736	10	10	9	9	10	8	8	6	england
mm.hha.090	E01025808	7	9	10	9	10	5	3	1	england
mm.domus.SE359	E01016532	10	10	10	10	10	4	7	10	england
mm.musa.328	E01022085	10	9	9	8	10	8	6	10	england
mm.hha.028	E01031507	6	10	10	9	9	5	2	1	england
mm.hha.057	E01022466	10	9	9	9	9	10	7	5	england
mm.domus.SW069	E01032716	5	6	5	2	6	8	3	10	england
mm.domus.SE496	E01000196	6	6	6	6	9	9	3	3	england
mm.domus.NE031	E01008488	3	2	2	2	2	10	10	7	england
mm.domus.SE358	E01023758	2	2	1	2	3	2	8	2	england
mm.misc.154	S01007935	4	3	4	7	4	2	3	10	scotland
mm.domus.SE357	E01031684	10	10	10	10	10	7	10	5	england
mm.domus.SC192	S01013063	9	8	9	10	9	5	9	9	scotland
mm.hha.049	E01020433	6	8	9	5	8	10	3	1	england
mm.domus.NW192	E01005870	4	5	5	3	3	2	2	7	england
mm.domus.NW017	E01005870	4	5	5	3	3	2	2	7	england
mm.domus.SE356	E01015738	3	5	3	6	3	1	2	1	england
mm.aim.0941	E01024163	6	7	7	5	7	2	3	8	england
mm.wiki.429	W01000035	6	6	6	7	7	9	3	1	wales
mm.misc.159	E01031979	7	7	7	5	7	2	8	7	england
mm.wiki.365	E01031308	7	10	10	8	10	9	2	1	england
mm.musa.329	E01025687	9	10	10	9	10	4	5	3	england
mm.wiki.313	E01028678	7	9	10	10	10	5	2	1	england
mm.domus.WA006	W01000062	6	8	9	7	7	1	1	4	wales
mm.aim.0943	E01017449	9	8	8	5	10	7	9	9	england
mm.domus.NW163	E01019356	5	9	9	8	8	8	1	1	england
mm.domus.SW221	E01032036	4	7	7	5	7	5	1	1	england
mm.misc.125	E01021902	7	9	9	6	10	6	5	1	england
mm.hha.007	E01032960	7	10	10	8	10	9	3	1	england
mm.domus.SC307	S01007357	6	8	6	7	7	8	5	1	scotland
mm.hha.184	W01001925	5	5	5	6	5	8	9	3	wales
mm.domus.SE105	E01026823	3	4	3	7	2	2	2	5	england
mm.domus.SC065	S01007487	1	1	1	2	1	1	3	10	scotland
mm.hha.010	E01022492	9	10	10	9	10	9	6	1	england
mm.wiki.366	E01031188	6	7	9	9	9	6	3	1	england
mm.domus.SC194	S01010811	5	6	6	7	7	8	6	1	scotland
mm.ace.1258	E01003880	9	10	10	10	10	5	3	8	england
mm.domus.YH136	E01033109	1	2	2	3	2	3	1	2	england
mm.wiki.016	E01018054	9	9	8	6	10	8	4	7	england
mm.domus.NW068	E01018373	6	8	8	9	8	5	2	2	england
mm.domus.SC195	S01011804	5	5	6	4	6	7	4	3	scotland
mm.wiki.290	E01026510	10	9	7	8	9	9	9	10	england
mm.ace.1103	E01019415	7	7	6	7	6	7	3	8	england
mm.wiki.045	E01018771	2	2	2	4	1	2	1	4	england
mm.domus.SW167	E01020459	5	5	5	3	6	8	6	2	england
mm.domus.EM086	E01019612	7	8	8	7	8	10	2	3	england
mm.wiki.352	E01029920	4	4	4	4	4	4	4	7	england
mm.hha.058	E01022463	8	8	9	9	10	6	3	3	england
mm.domus.NW104	E01006525	8	8	7	9	4	7	4	8	england
mm.ace.1252	E01033047	8	7	8	9	7	7	3	8	england
mm.wiki.353	E01030199	5	8	8	4	9	7	1	1	england
mm.hha.105	E01013990	8	8	9	8	8	10	3	3	england
mm.domus.EM006	E01027306	6	9	10	9	10	9	2	1	england
mm.domus.SC196	S01011597	5	5	5	6	3	1	4	5	scotland
mm.domus.NE032	E01008836	1	1	1	1	1	1	7	6	england
mm.aim82NM.010	E01013081	5	6	5	5	8	8	3	1	england
mm.aim.0951	E01033239	6	6	5	5	6	8	6	3	england
mm.ace.1122	E01014133	6	6	5	6	4	6	8	5	england
mm.mgs.301	S01008683	3	4	4	3	3	2	1	8	scotland
mm.aim.0338	E01030624	10	10	9	10	9	9	8	4	england
mm.domus.SE353	E01030802	9	9	8	10	10	4	9	5	england
mm.wiki.360	E01030478	8	9	9	6	9	8	6	1	england
mm.domus.SE456	E01020910	2	2	2	3	2	2	1	8	england
mm.musa.332	E01021200	6	5	5	5	6	9	8	8	england
mm.misc.126	E01033448	6	8	8	6	9	8	1	1	england
mm.domus.SE523	E01001735	2	2	3	5	2	1	2	2	england
mm.hha.128	E01027601	6	9	8	7	10	10	1	1	england
mm.domus.SE135	E01026455	3	3	2	1	3	5	5	4	england
mm.ace.1096	E01028504	9	10	10	9	10	10	4	3	england
mm.musa.334	E01027764	6	9	9	8	8	10	1	1	england
mm.domus.SW169	E01020482	6	5	5	4	7	6	4	8	england
mm.aim.1206	E01020479	7	7	7	4	7	7	6	6	england
mm.misc.016	W01000849	1	2	2	2	1	4	2	3	wales
mm.domus.WA033	W01001938	5	8	7	10	4	1	1	2	wales
mm.domus.SW070	E01032715	4	5	5	7	3	1	2	9	england
mm.domus.SE352	E01028762	7	8	10	8	10	9	2	1	england
mm.wiki.430	W01000022	4	5	6	7	6	8	1	1	wales
mm.hha.002	E01002686	2	2	3	3	3	3	6	1	england
mm.domus.WA099	W01000159	6	9	9	9	7	9	1	1	wales
mm.wiki.300	E01027353	9	9	9	7	8	6	7	5	england
mm.domus.NW143	E01018598	8	10	10	10	9	9	3	1	england
mm.wiki.431	W01000038	4	4	4	4	7	8	2	2	wales
mm.domus.SC269	S01009022	5	6	7	6	7	10	8	1	scotland
mm.domus.SC273	S01009018	5	6	6	6	5	10	7	1	scotland
mm.domus.SC197	S01010755	7	5	6	6	6	6	7	10	scotland
mm.domus.SC290	S01008679	3	3	2	8	2	1	1	10	scotland
mm.wiki.087	E01020312	6	7	7	9	7	6	2	2	england
mm.domus.NW189	E01005948	1	1	1	1	1	2	1	7	england
mm.domus.WM024	E01029835	1	2	1	2	2	1	3	3	england
mm.domus.NE048	E01008441	3	2	2	3	1	6	9	7	england
mm.domus.SE565	E01031539	7	5	6	6	6	10	9	10	england
mm.domus.SC198	S01012412	6	7	7	6	6	10	7	1	scotland
mm.domus.SW131	E01020493	6	6	7	2	8	10	10	2	england
mm.misc.107	E01014148	7	7	8	9	6	4	3	5	england
mm.mgs.282	S01010748	5	7	6	4	8	9	5	1	scotland
mm.domus.SE017	E01004745	5	5	6	10	8	10	1	3	england
mm.domus.NW099	E01033756	4	10	10	8	3	1	1	3	england
mm.ace.1136	E01003934	4	4	4	8	6	9	2	3	england
mm.domus.SW170	E01019012	4	4	4	6	5	4	1	6	england
mm.domus.EM090	E01026054	5	4	5	4	3	10	5	9	england
mm.domus.NW180	E01018648	5	8	8	8	7	4	1	1	england
mm.ace.1154	E01020331	5	7	7	7	7	7	1	1	england
mm.mgs.372	S01007694	4	3	4	3	3	8	1	9	scotland
