GSS	combined_idx_dec	income	employment	education	health	crime	housing	services	country
E01022647	10	10	9	8	9	9	7	5	england
E01022648	7	6	6	5	7	5	7	9	england
E01022649	4	3	3	1	4	7	8	8	england
E01022650	8	8	7	4	8	7	5	10	england
E01022651	8	9	9	5	8	10	6	4	england
E01022652	8	7	7	6	8	10	8	6	england
E01022653	9	9	8	8	9	8	7	4	england
E01022654	9	7	8	6	8	8	7	10	england
E01022655	2	2	2	1	3	4	8	4	england
E01022656	5	6	6	4	8	1	5	6	england
E01022657	6	7	7	6	4	6	3	4	england
E01022658	9	9	9	6	10	5	6	9	england
E01022659	10	9	8	7	9	9	8	7	england
E01022660	8	6	7	5	7	9	7	10	england
E01022661	10	9	9	9	9	8	8	10	england
E01022662	10	10	9	7	9	8	8	6	england
E01022663	10	9	9	9	10	10	9	5	england
E01022664	10	10	10	10	9	10	8	9	england
E01022665	10	8	10	8	9	10	9	4	england
E01022666	6	7	6	4	6	5	2	10	england
E01022667	8	8	8	6	9	7	4	10	england
E01022668	6	6	6	2	7	6	4	6	england
E01022669	6	5	6	4	6	4	3	9	england
E01022670	3	3	3	2	5	6	3	7	england
E01022671	4	4	4	4	4	7	3	9	england
E01022672	6	6	4	5	7	8	8	5	england
E01022673	6	5	6	3	7	5	7	10	england
E01022674	9	8	8	7	9	9	7	9	england
E01022675	10	10	10	8	9	9	9	6	england
E01022676	9	9	10	8	10	9	7	3	england
E01022677	6	5	7	3	6	7	6	5	england
E01022678	5	5	5	3	5	4	6	7	england
E01022679	6	5	6	5	8	6	3	9	england
E01022680	3	3	2	2	3	6	4	7	england
E01022681	4	3	3	2	5	6	5	4	england
E01022682	10	10	10	7	10	10	9	5	england
E01022683	10	9	10	9	9	10	10	6	england
E01022684	10	10	8	6	10	8	9	9	england
E01022685	9	7	9	6	8	9	5	9	england
E01022686	10	9	10	7	10	9	8	9	england
E01022687	10	10	10	9	10	9	9	8	england
E01022688	10	9	10	8	10	9	7	6	england
E01022689	9	9	10	9	9	5	6	4	england
E01022690	6	5	7	3	7	9	5	8	england
E01022691	10	10	10	8	10	10	9	3	england
E01022692	9	8	10	7	10	8	8	3	england
E01022693	10	10	10	10	10	10	10	4	england
E01022694	10	10	10	9	10	10	10	7	england
E01022695	9	7	8	5	8	10	7	9	england
E01022696	10	9	8	7	10	10	8	10	england
E01022697	9	9	8	7	8	9	8	7	england
E01022698	10	10	10	6	10	10	9	5	england
E01022699	9	9	8	6	9	9	9	8	england
E01022700	6	4	6	4	6	9	7	6	england
E01022701	6	6	5	4	4	9	7	10	england
E01022702	9	10	10	8	9	5	7	3	england
E01022703	8	7	7	5	7	8	5	9	england
E01022704	10	10	9	9	10	7	9	10	england
E01022705	10	10	9	10	10	9	9	10	england
E01022706	10	10	10	10	10	10	10	4	england
E01022707	10	10	10	10	10	10	10	6	england
E01022708	10	10	10	10	10	10	8	9	england
E01022709	10	10	10	10	10	10	10	10	england
E01022710	7	6	6	5	7	5	4	8	england
E01022711	4	3	4	2	5	4	6	8	england
E01022712	9	9	9	5	9	9	7	5	england
E01022713	8	7	8	5	8	7	5	5	england
E01022714	10	10	10	8	9	8	7	9	england
E01022715	6	6	7	5	8	3	4	7	england
E01022716	6	6	6	6	7	4	4	6	england
E01022717	9	9	9	9	9	4	7	5	england
E01022718	9	7	8	7	9	7	7	8	england
E01022719	9	9	9	8	9	5	7	10	england
E01022720	10	10	10	9	10	10	9	4	england
E01022721	8	9	9	8	9	9	5	2	england
E01022722	8	8	8	9	7	6	4	9	england
E01022723	4	5	4	6	6	2	2	5	england
E01022724	7	7	7	5	8	9	4	4	england
E01022725	10	10	7	9	7	10	7	8	england
E01022726	10	9	9	8	9	10	8	8	england
E01022727	9	9	8	7	9	6	6	7	england
E01022728	5	5	5	6	6	6	2	8	england
E01022729	10	10	10	8	8	10	5	7	england
E01022730	9	8	8	7	7	8	6	10	england
E01022731	10	9	9	7	9	10	7	10	england
E01022732	3	3	3	1	3	7	4	6	england
E01022733	7	7	6	5	7	8	7	9	england
E01022734	4	4	4	1	5	5	5	10	england
E01022735	7	8	7	7	7	5	3	7	england
E01022736	6	6	4	6	5	5	7	6	england
E01022737	7	7	7	5	7	6	4	7	england
E01022738	3	3	2	3	4	8	6	4	england
E01022739	3	2	3	2	4	6	5	5	england
E01022740	10	9	8	8	9	10	6	8	england
E01022741	10	9	9	7	9	10	7	9	england
E01022742	10	9	9	7	9	9	7	9	england
E01022743	9	8	8	8	9	8	7	7	england
E01022744	10	10	9	10	9	9	8	7	england
E01022745	10	10	10	10	9	8	8	6	england
E01022746	10	9	10	9	9	9	8	10	england
E01022747	10	8	9	9	8	10	8	8	england
E01022748	10	9	9	8	10	10	8	6	england
E01022749	10	10	9	9	9	10	6	9	england
E01022750	10	10	10	9	9	8	7	9	england
E01022751	10	8	9	9	10	8	7	6	england
E01022752	10	10	10	10	10	10	9	8	england
E01022753	9	8	8	7	9	9	6	10	england
E01022754	8	7	8	9	7	9	4	8	england
E01022755	9	7	8	7	9	10	7	7	england
E01022756	10	10	10	10	9	10	7	4	england
E01022757	8	9	8	8	9	9	6	2	england
E01022758	8	7	8	6	7	8	6	7	england
E01022759	10	9	9	6	9	8	7	10	england
E01022760	7	6	6	4	7	9	6	10	england
E01022761	6	5	5	2	7	8	5	10	england
E01022762	8	8	8	6	7	8	4	10	england
E01022763	10	10	8	8	9	10	5	9	england
E01022764	7	7	6	4	7	7	5	9	england
E01022765	8	8	8	5	9	8	4	10	england
E01022766	9	10	10	9	10	9	7	2	england
E01022767	9	9	9	5	10	9	7	9	england
E01022768	9	7	8	7	9	9	6	8	england
E01022769	8	9	7	7	7	10	5	2	england
E01022770	10	10	9	7	9	6	8	9	england
E01022771	10	10	10	10	10	10	9	9	england
E01022772	10	10	10	9	10	10	9	6	england
E01022773	10	10	10	10	10	9	6	3	england
E01022774	9	9	10	10	10	9	8	3	england
E01022776	10	10	9	10	9	9	8	10	england
E01022777	7	6	5	6	6	9	7	5	england
E01022778	9	9	9	6	8	8	6	6	england
E01022780	8	7	8	4	8	10	9	3	england
E01022781	5	5	5	3	6	8	4	4	england
E01022782	9	10	8	9	9	7	4	6	england
E01022783	9	10	9	8	9	8	6	5	england
E01022784	10	10	10	9	9	10	6	5	england
E01022785	10	9	9	9	10	10	8	4	england
E01022786	8	7	8	7	9	10	8	2	england
E01022787	9	8	8	7	8	9	6	7	england
E01022788	9	7	9	5	8	9	7	6	england
E01022789	10	9	8	9	9	10	6	7	england
E01022790	10	10	10	10	10	10	7	6	england
E01022791	10	10	10	9	10	10	6	8	england
E01022792	8	7	8	8	8	9	7	4	england
E01022793	10	10	10	10	10	10	6	7	england
E01022794	10	9	9	9	8	9	8	10	england
E01022795	7	8	8	6	8	6	2	4	england
E01022796	9	9	8	8	7	8	7	9	england
E01022797	7	7	6	8	4	7	4	6	england
E01022798	8	8	9	6	7	9	7	2	england
E01022799	9	9	9	8	6	8	8	5	england
E01022800	5	4	5	1	6	6	6	7	england
E01022801	3	3	2	2	3	4	6	5	england
E01022802	6	6	6	4	5	8	6	8	england
E01022803	3	3	3	2	3	3	5	6	england
E01022804	4	5	4	2	4	5	6	6	england
E01022805	4	5	5	2	5	1	5	7	england
E01022806	5	6	6	3	5	3	2	7	england
E01022807	3	3	4	3	4	3	1	7	england
E01022810	4	5	6	4	5	2	2	7	england
E01022811	3	4	4	4	4	3	1	3	england
E01022812	6	6	8	4	6	3	3	10	england
E01022813	8	8	9	4	7	6	3	10	england
E01022814	6	6	6	4	5	6	5	6	england
E01022815	8	8	8	5	8	7	3	10	england
E01022816	6	6	5	5	5	3	3	9	england
E01022817	4	4	4	2	4	3	3	8	england
E01022818	2	3	2	1	2	1	4	7	england
E01022819	2	2	3	2	5	5	1	6	england
E01022820	2	2	3	1	3	2	4	3	england
E01022823	7	8	7	4	7	4	4	10	england
E01022824	6	6	8	6	6	3	5	5	england
E01022825	8	9	9	5	7	7	3	8	england
E01022826	9	9	9	7	9	9	7	7	england
E01022828	8	7	8	7	7	9	3	8	england
E01022829	8	9	6	7	7	8	7	7	england
E01022830	9	9	10	7	8	9	4	5	england
E01022831	6	6	9	5	7	4	2	9	england
E01022832	5	6	5	4	6	2	2	9	england
E01022833	2	2	2	1	2	1	2	5	england
E01022834	4	5	4	2	3	5	7	7	england
E01022835	5	5	5	2	5	5	5	6	england
E01022836	9	9	9	4	7	8	8	9	england
E01022837	9	10	9	8	8	5	6	9	england
E01022838	10	10	10	8	9	5	7	9	england
E01022839	3	4	2	2	3	5	4	4	england
E01022840	3	3	2	2	3	5	6	3	england
E01022841	4	4	4	3	3	4	5	5	england
E01022842	5	6	7	2	6	2	6	8	england
E01022843	1	2	2	1	1	1	3	2	england
E01022845	4	5	6	4	6	2	2	5	england
E01022846	10	9	10	9	10	9	8	3	england
E01022847	10	10	9	7	10	8	7	9	england
E01022848	10	9	8	7	10	8	10	9	england
E01022849	10	9	9	8	10	10	10	9	england
E01022850	10	9	9	9	9	10	10	7	england
E01022851	10	10	10	9	10	10	10	9	england
E01022852	10	10	10	9	10	9	10	4	england
E01022853	10	10	10	9	10	9	10	9	england
E01022854	10	10	10	10	10	10	10	6	england
E01022855	10	8	7	8	10	8	10	10	england
E01022856	10	10	10	9	10	7	9	5	england
E01022857	9	10	10	5	10	7	10	2	england
E01022858	7	10	10	8	10	7	5	1	england
E01022859	9	9	10	8	10	4	9	4	england
E01022860	10	10	10	9	10	5	9	8	england
E01022861	10	10	10	10	10	10	10	7	england
E01022862	10	9	10	10	10	7	5	10	england
E01022863	10	10	10	10	10	10	10	10	england
E01022864	8	7	6	8	9	9	9	5	england
E01022865	10	10	10	10	10	10	10	8	england
E01022867	10	10	10	10	10	10	10	5	england
E01022868	10	10	10	10	10	10	10	4	england
E01022869	10	9	9	8	10	10	9	3	england
E01022870	10	9	10	10	10	10	10	5	england
E01022871	8	6	7	7	9	8	10	4	england
E01022872	10	10	10	10	10	7	9	8	england
E01022873	10	8	9	10	10	9	10	5	england
E01022874	9	8	9	5	10	7	10	7	england
E01022875	6	5	6	3	8	4	9	8	england
E01022876	10	10	10	8	10	6	10	10	england
E01022877	10	9	9	8	10	6	9	9	england
E01022878	10	10	10	10	10	8	10	6	england
E01022879	9	7	9	8	9	6	5	7	england
E01022880	6	5	6	4	9	2	8	6	england
E01022881	9	8	9	8	10	9	10	2	england
E01022882	10	10	10	10	10	10	7	2	england
E01022883	10	10	10	10	10	10	10	3	england
E01022884	10	9	10	10	10	9	10	7	england
E01022885	10	9	10	10	10	10	10	2	england
E01022887	8	10	7	9	9	6	6	2	england
E01022888	10	10	10	10	10	7	10	8	england
E01022889	8	6	7	6	9	9	10	8	england
E01022890	6	4	4	4	6	5	10	9	england
E01022891	10	9	10	9	10	6	10	8	england
E01022892	10	10	10	8	9	7	10	9	england
E01022893	10	10	10	8	10	5	10	10	england
E01022894	9	8	8	8	9	8	10	6	england
E01022895	10	9	10	8	10	8	10	9	england
E01022896	10	10	10	8	10	9	10	10	england
E01022897	10	10	10	9	10	8	10	5	england
E01022898	10	10	10	9	10	8	10	5	england
E01022899	3	3	3	2	5	2	3	7	england
E01022900	2	2	2	1	3	2	3	7	england
E01022901	3	3	4	1	3	3	4	5	england
E01022902	3	3	3	1	4	5	3	6	england
E01022903	2	2	2	1	3	2	5	6	england
E01022904	3	3	3	1	4	2	3	4	england
E01022905	1	1	1	1	1	1	4	3	england
E01022906	2	2	2	1	2	3	4	4	england
E01022907	6	6	5	4	5	6	7	6	england
E01022908	3	4	4	2	4	1	4	7	england
E01022909	9	10	8	8	8	4	6	8	england
E01022910	4	4	5	4	5	5	2	5	england
E01022911	6	7	6	4	5	5	5	9	england
E01022913	2	2	3	1	2	3	4	6	england
E01022914	3	3	3	1	3	4	6	5	england
E01022915	1	1	1	1	2	5	7	3	england
E01022916	4	3	4	2	4	6	4	5	england
E01022917	1	2	2	1	2	2	5	5	england
E01022918	8	6	8	5	7	8	9	9	england
E01022919	6	6	6	2	6	7	8	5	england
E01022920	9	9	8	6	8	9	7	8	england
E01022921	10	9	10	8	8	7	9	7	england
E01022922	9	9	9	7	8	8	6	6	england
E01022924	7	6	7	7	6	3	7	6	england
E01022925	6	6	6	4	7	4	9	3	england
E01022926	10	10	9	9	8	5	9	7	england
E01022927	7	5	6	6	5	7	9	8	england
E01022928	10	10	10	10	10	8	10	8	england
E01022929	9	8	9	9	9	6	6	10	england
E01022930	9	8	8	6	7	9	9	7	england
E01022931	10	10	10	8	8	7	9	10	england
E01022933	1	1	1	1	3	3	9	1	england
E01022934	2	2	2	1	2	4	9	1	england
E01022935	8	6	7	5	7	8	8	6	england
E01022936	4	4	4	2	4	7	6	3	england
E01022937	5	5	5	4	4	7	6	2	england
E01022938	7	6	5	6	4	8	8	9	england
E01022939	6	5	5	3	6	10	7	8	england
E01022940	6	6	4	3	5	9	7	8	england
E01022941	6	7	6	4	6	9	8	2	england
E01022942	2	3	2	6	2	1	2	3	england
E01022943	9	10	10	8	9	6	9	3	england
E01022944	8	9	8	7	7	7	8	3	england
E01022945	7	6	6	5	7	6	8	9	england
E01022946	7	7	6	7	6	7	7	4	england
E01022947	9	8	9	7	8	9	8	6	england
E01022948	7	6	6	6	5	8	5	7	england
E01022949	2	2	2	2	1	5	8	4	england
E01022950	9	9	9	7	7	8	9	7	england
E01022951	8	8	7	6	6	10	8	6	england
E01022952	8	8	7	5	6	5	8	8	england
E01022953	4	3	3	4	4	4	3	7	england
E01022954	10	9	9	10	9	7	8	5	england
E01022955	9	9	7	9	7	7	7	7	england
E01022956	6	5	5	6	5	10	8	3	england
E01022957	5	5	4	6	4	3	7	3	england
E01022958	9	10	9	9	8	6	8	4	england
E01022959	3	2	3	1	3	4	9	6	england
E01022960	6	5	5	3	4	10	9	8	england
E01022961	6	5	6	3	6	8	7	7	england
E01022962	7	6	7	4	6	6	8	8	england
E01022963	7	6	6	8	6	7	5	6	england
E01022964	2	2	3	1	2	7	6	5	england
E01022965	2	2	2	1	2	5	8	4	england
E01022966	2	2	2	1	2	2	8	2	england
E01022967	1	1	1	1	1	2	7	2	england
E01022968	1	1	1	1	2	1	6	4	england
E01022969	2	2	3	1	2	2	6	4	england
E01022970	2	2	2	1	3	1	5	5	england
E01022971	9	8	8	7	8	10	6	5	england
E01022972	10	10	9	7	9	7	9	6	england
E01022973	4	4	5	4	3	4	5	5	england
E01022974	10	10	10	10	8	8	8	5	england
E01022975	8	7	7	5	8	9	9	7	england
E01022976	3	3	2	5	2	8	10	2	england
E01022977	10	10	9	9	10	10	10	5	england
E01022978	9	9	10	6	9	9	6	7	england
E01022979	7	7	8	7	7	9	9	2	england
E01022980	6	7	5	5	5	4	6	3	england
E01022981	10	9	9	7	9	10	10	7	england
E01022982	9	7	8	7	9	8	10	6	england
E01022983	9	9	8	8	9	10	9	3	england
E01022984	8	9	8	8	9	7	7	2	england
E01022985	10	8	9	8	9	10	10	8	england
E01022986	9	8	6	6	9	9	10	8	england
E01022987	10	10	9	9	10	10	10	4	england
E01022988	4	3	3	3	4	6	6	5	england
E01022989	9	7	8	9	8	10	10	5	england
E01022990	7	9	8	7	10	8	3	2	england
E01022991	8	10	9	9	10	8	5	1	england
E01022992	8	10	10	8	10	4	4	2	england
E01022993	4	8	8	8	8	1	1	1	england
E01022994	10	9	9	9	10	9	10	8	england
E01022995	10	9	9	8	10	9	10	10	england
E01022996	5	6	5	7	7	3	5	2	england
E01022997	8	8	9	8	9	5	4	2	england
E01022998	9	10	10	10	10	2	6	5	england
E01022999	5	8	10	7	10	4	1	1	england
E01023000	10	9	9	9	9	9	8	9	england
E01023001	8	7	7	7	9	10	7	3	england
E01023002	6	5	4	5	6	9	9	5	england
E01023003	9	8	8	8	8	9	8	10	england
E01023004	8	8	7	5	8	6	8	6	england
E01023005	10	10	10	9	10	10	8	10	england
E01023006	2	2	2	1	4	3	7	3	england
E01023007	6	6	6	4	7	5	5	2	england
E01023008	6	6	4	7	7	5	6	9	england
E01023009	9	10	10	7	10	10	9	2	england
E01023010	5	5	5	3	7	8	9	2	england
E01023011	5	9	9	7	10	5	1	1	england
E01023012	7	10	10	9	9	7	1	2	england
E01023013	6	6	7	4	8	3	7	5	england
E01023014	7	6	7	4	8	4	8	7	england
E01023015	5	6	5	3	7	7	6	2	england
E01023016	8	8	8	7	9	9	10	2	england
E01023017	6	5	4	4	8	7	10	5	england
E01023018	3	3	2	3	4	3	8	6	england
E01023019	5	4	4	3	6	9	9	3	england
E01023020	10	8	8	8	9	9	9	9	england
E01023021	10	10	10	9	10	9	10	4	england
E01023022	6	6	7	5	6	4	5	5	england
E01023023	6	5	5	4	7	4	8	7	england
E01023024	10	10	10	9	9	5	9	5	england
E01023025	7	10	10	9	9	4	1	2	england
E01023026	6	9	9	9	8	5	2	1	england
E01023027	5	5	5	3	6	4	7	3	england
E01023028	6	7	7	4	9	5	7	3	england
E01023029	1	2	2	1	3	2	7	2	england
E01023030	7	8	7	4	9	3	9	6	england
E01023031	7	7	7	4	7	4	7	8	england
E01023032	7	7	8	4	8	7	9	4	england
E01023033	4	3	4	2	6	4	9	6	england
E01023034	7	7	6	7	7	10	8	4	england
E01023035	10	8	9	8	9	9	9	5	england
E01023036	9	9	7	9	9	10	10	3	england
E01023037	4	4	4	4	4	6	7	4	england
E01023038	10	10	9	7	9	9	8	7	england
E01023039	7	6	5	6	7	7	6	8	england
E01023040	10	10	9	9	9	9	9	8	england
E01023041	9	8	8	9	10	8	7	5	england
E01023042	6	5	5	7	5	8	6	8	england
E01023043	10	8	9	10	10	9	7	10	england
E01023044	10	10	10	10	9	8	10	5	england
E01023045	10	10	10	10	10	8	8	7	england
E01023046	7	6	8	6	8	7	5	4	england
E01023047	10	10	10	9	9	8	8	10	england
E01023048	7	7	7	6	8	9	5	2	england
E01023049	8	8	8	7	9	9	7	2	england
E01023050	9	8	8	6	9	8	8	7	england
E01023051	8	8	8	9	9	8	9	2	england
E01023052	10	10	8	9	9	9	9	7	england
E01023053	9	10	9	9	9	10	10	1	england
E01023054	7	6	5	7	7	6	6	8	england
E01023055	3	2	2	2	4	5	8	4	england
E01023056	6	5	5	7	6	9	6	6	england
E01023057	7	5	5	6	7	7	6	8	england
E01023058	3	2	3	2	5	4	9	3	england
E01023059	10	8	9	9	9	7	10	7	england
E01023060	9	9	9	8	9	4	9	6	england
E01023061	5	4	4	3	5	5	9	8	england
E01023062	9	9	9	8	9	8	9	2	england
E01023063	6	8	8	8	10	2	2	2	england
E01023064	9	7	7	6	9	9	9	10	england
E01023065	6	6	5	4	7	6	8	7	england
E01023066	7	7	7	6	9	4	8	4	england
E01023067	10	9	8	8	8	9	9	10	england
E01023068	4	4	4	2	6	5	7	6	england
E01023069	8	7	8	7	8	4	7	9	england
E01023070	6	5	6	6	6	4	3	9	england
E01023071	6	6	7	6	8	8	2	3	england
E01023072	10	9	10	6	8	8	9	8	england
E01023073	10	10	10	7	10	9	9	6	england
E01023074	7	8	6	6	7	5	5	9	england
E01023075	6	5	5	4	6	3	7	10	england
E01023076	9	8	8	6	8	6	7	9	england
E01023077	4	4	5	2	5	2	2	8	england
E01023078	8	8	7	7	8	6	6	7	england
E01023079	5	5	4	4	6	7	6	5	england
E01023080	8	8	8	5	7	8	9	3	england
E01023081	6	6	5	5	7	6	9	2	england
E01023082	7	7	7	5	8	6	7	2	england
E01023083	4	4	4	2	4	6	9	1	england
E01023084	8	9	9	5	9	4	6	7	england
E01023085	3	4	3	2	5	3	4	2	england
E01023086	5	7	5	2	7	6	6	3	england
E01023087	9	10	9	8	10	10	9	2	england
E01023088	4	3	4	2	5	5	7	7	england
E01023089	8	8	8	6	9	8	6	5	england
E01023090	8	8	9	6	9	7	7	4	england
E01023091	3	2	3	2	2	3	9	3	england
E01023092	10	10	10	8	9	9	10	6	england
E01023093	10	10	10	9	9	10	10	8	england
E01023094	9	9	10	6	9	6	9	6	england
E01023095	5	5	6	4	5	6	5	5	england
E01023096	10	8	9	9	9	8	9	9	england
E01023097	10	10	9	9	9	5	8	7	england
E01023098	7	7	8	6	8	3	6	7	england
E01023099	4	4	5	2	4	5	9	5	england
E01023100	7	8	9	5	6	4	7	8	england
E01023101	10	10	9	7	8	9	8	6	england
E01023102	10	10	9	6	8	7	10	8	england
E01023103	9	9	10	8	10	6	7	5	england
E01023104	6	5	8	3	8	5	7	2	england
E01023105	4	4	4	3	3	3	9	3	england
E01023106	4	4	5	2	3	6	7	3	england
E01023107	3	3	3	2	1	5	9	7	england
E01023108	2	2	2	1	1	4	10	3	england
E01023109	7	6	7	5	6	3	7	10	england
E01023110	5	5	5	3	4	3	8	4	england
E01023111	9	9	9	9	8	9	9	4	england
E01023112	10	10	10	8	9	9	10	8	england
E01023113	7	7	6	8	5	6	8	5	england
E01023114	10	10	9	8	8	8	9	9	england
E01023115	9	9	8	7	6	5	9	10	england
E01023116	7	5	7	7	6	4	6	7	england
E01023117	10	9	10	8	8	7	9	10	england
E01023118	6	6	8	6	6	3	5	6	england
E01023119	2	1	2	1	4	5	9	2	england
E01023120	3	3	4	2	4	3	9	6	england
E01023121	6	6	6	3	7	5	8	5	england
E01023122	4	4	4	1	4	5	8	6	england
E01023123	7	7	8	4	7	5	6	9	england
E01023124	7	7	9	4	7	2	7	8	england
E01023125	7	7	8	3	6	8	10	6	england
E01023128	5	5	5	3	4	3	9	4	england
E01023129	5	4	5	5	3	5	4	6	england
E01023130	9	9	9	6	9	7	10	3	england
E01023131	7	5	8	7	5	6	7	4	england
E01023132	8	7	8	4	6	7	8	8	england
E01023133	10	9	10	8	9	7	9	4	england
E01023134	9	9	9	5	9	8	7	4	england
E01023135	7	6	7	3	8	8	8	4	england
E01023136	8	9	9	6	5	8	6	7	england
E01023137	7	8	7	5	6	4	6	9	england
E01023138	6	6	5	7	4	6	5	7	england
E01023139	5	5	6	4	4	6	5	6	england
E01023140	6	5	7	3	4	8	6	4	england
E01023141	8	10	10	3	6	8	10	2	england
E01023142	3	2	5	3	4	3	5	3	england
E01023143	6	7	8	3	3	4	7	4	england
E01023144	4	3	6	3	5	3	2	5	england
E01023145	3	3	5	5	2	1	3	5	england
E01023146	4	4	5	2	4	4	10	5	england
E01023147	9	8	8	5	8	6	9	9	england
E01023148	9	8	9	7	8	5	7	9	england
E01023149	8	8	7	5	6	6	8	9	england
E01023150	7	6	6	6	8	8	7	7	england
E01023151	5	4	4	4	5	7	5	8	england
E01023152	9	7	8	8	9	8	8	10	england
E01023153	4	4	5	2	6	2	10	7	england
E01023154	4	3	4	1	4	6	10	6	england
E01023155	6	5	4	5	8	5	8	5	england
E01023156	2	2	3	1	4	2	10	7	england
E01023157	3	3	4	1	5	4	10	5	england
E01023158	9	10	10	10	10	10	4	3	england
E01023159	7	9	9	8	9	9	4	1	england
E01023160	10	10	10	10	10	9	9	5	england
E01023162	6	8	9	8	8	8	2	1	england
E01023163	9	10	10	9	10	7	7	1	england
E01023164	7	7	8	7	8	7	8	2	england
E01023165	8	9	10	9	10	9	4	1	england
E01023166	7	10	9	8	10	4	3	1	england
E01023167	8	9	10	8	10	7	3	2	england
E01023168	7	10	10	9	10	4	2	2	england
E01023169	10	10	9	8	9	9	10	8	england
E01023170	9	8	9	6	10	8	9	8	england
E01023171	8	9	9	10	10	5	7	2	england
E01023172	10	10	10	9	10	9	9	5	england
E01023173	10	10	10	9	10	9	10	8	england
E01023174	9	9	9	8	9	9	6	5	england
E01023175	10	10	10	10	10	9	10	6	england
E01023176	8	6	6	6	7	9	9	9	england
E01023177	7	8	9	8	10	6	3	1	england
E01023178	8	9	10	9	10	7	2	2	england
E01023179	7	5	6	4	6	8	10	9	england
E01023180	10	9	8	6	9	10	10	10	england
E01023181	10	9	9	8	10	8	10	4	england
E01023182	9	8	9	7	8	7	10	4	england
E01023183	6	6	6	4	8	6	10	4	england
E01023184	7	10	10	10	10	6	4	1	england
E01023185	7	6	8	7	9	6	3	5	england
E01023186	9	8	8	5	9	7	10	9	england
E01023187	10	9	9	8	9	9	9	8	england
E01023188	10	10	10	9	10	10	10	7	england
E01023189	10	9	10	6	10	10	10	7	england
E01023190	9	8	9	8	7	5	9	7	england
E01023191	9	8	9	9	9	9	10	5	england
E01023192	4	3	4	3	5	5	9	8	england
E01023193	10	9	9	7	10	5	10	10	england
E01023194	10	10	10	9	10	10	10	4	england
E01023195	8	10	10	6	10	10	6	1	england
E01023196	7	8	9	9	9	8	2	1	england
E01023197	8	9	10	7	8	8	5	2	england
E01023198	7	8	8	6	9	7	6	2	england
E01023199	6	7	6	5	8	6	5	2	england
E01023200	10	10	10	10	10	10	10	4	england
E01023201	5	5	5	3	5	8	9	2	england
E01023202	4	3	4	3	3	3	7	7	england
E01023203	7	7	6	4	8	4	8	9	england
E01023204	4	4	6	3	5	4	6	3	england
E01023205	3	3	4	1	7	4	10	2	england
E01023206	7	5	6	5	5	10	10	7	england
E01023207	10	10	10	10	10	10	10	10	england
E01023208	8	6	5	5	8	10	8	10	england
E01023209	10	10	10	10	10	10	10	10	england
E01023210	10	10	10	10	10	10	10	4	england
E01023211	10	10	10	10	10	10	10	2	england
E01023212	10	10	10	10	10	9	10	2	england
E01023213	10	10	10	10	10	10	10	4	england
E01023214	10	10	10	10	10	10	10	3	england
E01023215	8	7	6	6	8	5	10	6	england
E01023216	6	6	6	5	5	3	6	4	england
E01023217	9	8	8	7	10	7	8	9	england
E01023218	10	10	9	8	10	10	10	6	england
E01023219	6	5	5	5	7	6	10	6	england
E01023220	10	10	10	8	10	9	10	4	england
E01023221	8	6	6	7	9	6	9	8	england
E01023222	10	9	10	10	9	8	8	5	england
E01023223	7	6	6	3	8	8	10	9	england
E01023224	7	8	9	5	9	9	3	1	england
E01023225	7	10	10	10	10	6	2	1	england
E01023226	10	10	10	10	10	10	8	10	england
E01023227	9	7	7	7	7	10	10	7	england
E01023228	10	10	10	10	10	10	10	6	england
E01023229	10	10	10	10	10	9	7	2	england
E01023230	10	10	9	10	10	9	8	4	england
E01023231	10	10	10	10	10	8	9	3	england
E01023232	8	6	7	8	9	5	7	8	england
E01023233	10	9	9	10	8	10	10	6	england
E01023234	8	6	7	6	7	10	10	8	england
E01023235	8	7	8	9	10	8	2	3	england
E01023236	6	10	10	10	10	3	3	1	england
E01023237	6	5	5	3	5	10	10	5	england
E01023238	10	10	10	9	10	10	10	7	england
E01023239	10	9	10	10	10	10	8	6	england
E01023240	10	9	8	8	10	8	10	6	england
E01023241	9	9	8	10	9	10	10	2	england
E01023242	10	10	10	10	10	7	10	2	england
E01023243	10	10	10	9	10	10	6	3	england
E01023244	10	10	10	10	10	9	10	10	england
E01023245	8	9	9	8	9	9	6	2	england
E01023246	9	10	10	9	10	10	2	5	england
E01023247	10	9	10	10	10	7	9	9	england
E01023248	10	10	10	10	10	10	10	7	england
E01023249	8	6	5	9	6	7	10	6	england
E01023250	6	4	4	4	6	7	10	8	england
E01023251	5	4	6	7	3	3	4	7	england
E01023252	6	6	5	9	5	6	3	6	england
E01023253	8	7	8	10	8	8	10	3	england
E01023254	9	7	8	10	9	8	8	6	england
E01023255	7	6	6	4	7	8	8	5	england
E01023256	3	3	3	1	5	7	9	5	england
E01023257	7	6	6	6	7	6	6	6	england
E01023258	5	6	5	3	6	8	9	2	england
E01023259	9	7	8	10	9	8	10	5	england
E01023260	4	4	4	1	4	7	10	3	england
E01023261	4	4	5	2	5	5	10	7	england
E01023262	5	6	7	2	6	4	10	3	england
E01023263	9	9	8	10	8	8	9	5	england
E01023264	9	9	9	10	10	4	5	7	england
E01023265	10	9	9	10	8	7	7	7	england
E01023266	10	8	9	9	10	7	10	6	england
E01023267	9	8	8	10	9	6	5	8	england
E01023268	10	10	10	10	10	8	7	10	england
E01023269	10	10	10	10	10	8	9	5	england
